time_ms, meas_time_ms, frame_id, lin_x_m, lin_y_m, lin_z_m, ang_h_rad, ang_p_rad, ang_s_rad, disc_index, player
15904.03611200, 15903.43616000, 8307, 0.354, -0.124, 0.357, -0.04248, -0.14408, -1.59370, 6, 1, 1
15906.03611200, 15905.35000000, 8308, 0.353, -0.124, 0.356, -0.07870, -0.12957, -1.57962, 6, 1, 1
15908.03611200, 15907.26497600, 8309, 0.353, -0.124, 0.355, -0.08152, -0.13381, -1.58081, 6, 1, 1
15910.03611200, 15909.17913600, 8310, 0.363, -0.129, 0.372, -0.05163, -0.08255, -1.58546, 6, 1, 1
15912.03611200, 15911.09308000, 8311, 0.354, -0.125, 0.357, -0.08892, -0.11838, -1.58033, 6, 1, 1
15913.03611200, 15913.00819200, 8312, 0.359, -0.127, 0.365, -0.03498, -0.11566, -1.59672, 6, 1, 1
15915.03611200, 15914.92194400, 8313, 0.359, -0.127, 0.365, -0.02952, -0.11769, -1.59845, 6, 1, 1
15917.03611200, 15916.83708000, 8314, 0.358, -0.127, 0.362, -0.01854, -0.14040, -1.60520, 6, 1, 1
15919.03611200, 15918.75151200, 8315, 0.361, -0.128, 0.368, -0.01519, -0.11551, -1.60430, 6, 1, 1
15921.03611200, 15920.66629600, 8316, 0.356, -0.125, 0.358, -0.06519, -0.12433, -1.58975, 6, 1, 1
15923.03611200, 15922.58013600, 8317, 0.367, -0.131, 0.377, -0.03532, -0.07331, -1.59223, 6, 1, 1
15925.03611200, 15924.49508000, 8318, 0.358, -0.127, 0.361, -0.03771, -0.13437, -1.59779, 6, 1, 1
15927.03611200, 15926.40919200, 8319, 0.365, -0.130, 0.373, -0.01365, -0.09997, -1.60377, 6, 1, 1
15929.03611200, 15928.32400000, 8320, 0.367, -0.131, 0.376, -0.03024, -0.07268, -1.59571, 6, 1, 1
15931.03611200, 15930.23819200, 8321, 0.361, -0.128, 0.365, -0.03947, -0.11196, -1.59929, 6, 1, 1
15933.03611200, 15932.15213600, 8322, 0.359, -0.127, 0.361, -0.08402, -0.10559, -1.58521, 6, 1, 1
15935.03611200, 15934.06694400, 8323, 0.359, -0.127, 0.360, -0.04398, -0.13106, -1.60074, 6, 1, 1
15936.03611200, 15935.98194400, 8324, 0.366, -0.131, 0.373, -0.00332, -0.10310, -1.60928, 6, 1, 1
15938.03611200, 15937.89603200, 8325, 0.363, -0.129, 0.367, -0.02181, -0.11845, -1.60708, 6, 1, 1
15940.03611200, 15939.80997600, 8326, 0.363, -0.129, 0.367, -0.00838, -0.13202, -1.61304, 6, 1, 1
15942.03611200, 15941.72489600, 8327, 0.359, -0.127, 0.360, -0.04617, -0.13352, -1.60229, 6, 1, 1
15944.03611200, 15943.63900000, 8328, 0.363, -0.129, 0.366, -0.03175, -0.11412, -1.60358, 6, 1, 1
15946.03611200, 15945.55397600, 8329, 0.367, -0.131, 0.372, -0.03851, -0.08465, -1.59826, 6, 1, 1
15948.03611200, 15947.46813600, 8330, 0.357, -0.125, 0.354, -0.04625, -0.15427, -1.60368, 6, 1, 1
15950.03611200, 15949.38311200, 8331, 0.360, -0.127, 0.359, -0.03199, -0.14283, -1.60822, 6, 1, 1
15952.03611200, 15951.29697600, 8332, 0.357, -0.125, 0.353, -0.06150, -0.14804, -1.59898, 6, 1, 1
15954.03611200, 15953.21216000, 8333, 0.353, -0.123, 0.347, -0.10172, -0.15579, -1.58701, 6, 1, 1
15956.03611200, 15955.12600000, 8334, 0.355, -0.125, 0.350, -0.08244, -0.15487, -1.59283, 6, 1, 1
15958.03611200, 15957.04097600, 8335, 0.358, -0.126, 0.355, -0.06518, -0.14002, -1.59851, 6, 1, 1
15959.03611200, 15958.95505600, 8336, 0.357, -0.126, 0.353, -0.11356, -0.11885, -1.58236, 6, 1, 1
15961.03611200, 15960.86913600, 8337, 0.369, -0.132, 0.373, -0.04494, -0.07528, -1.59801, 6, 1, 1
15963.03611200, 15962.78376000, 8338, 0.361, -0.127, 0.358, -0.07688, -0.11405, -1.59392, 6, 1, 1
15965.03611200, 15964.69878400, 8339, 0.367, -0.131, 0.369, -0.01103, -0.11383, -1.61460, 6, 1, 1
15967.03611200, 15966.61262400, 8340, 0.360, -0.127, 0.356, -0.04786, -0.14603, -1.60639, 6, 1, 1
15969.03611200, 15968.52713600, 8341, 0.362, -0.128, 0.359, -0.05343, -0.12507, -1.60199, 6, 1, 1
15971.03611200, 15970.44189600, 8342, 0.368, -0.131, 0.370, -0.01946, -0.10219, -1.61008, 6, 1, 1
15973.03611200, 15972.35613600, 8343, 0.364, -0.129, 0.361, -0.08552, -0.09682, -1.59042, 6, 1, 1
15975.03611200, 15974.27046400, 8344, 0.366, -0.130, 0.366, -0.05113, -0.09939, -1.60083, 6, 1, 1
15977.03611200, 15976.18497600, 8345, 0.366, -0.130, 0.365, -0.07356, -0.09033, -1.59407, 6, 1, 1
15979.03611200, 15978.09989600, 8346, 0.370, -0.132, 0.372, -0.05708, -0.07078, -1.59830, 6, 1, 1
15980.03611200, 15980.01413600, 8347, 0.368, -0.131, 0.368, -0.04997, -0.08861, -1.60217, 6, 1, 1
15982.03611200, 15981.92819200, 8348, 0.365, -0.129, 0.363, -0.05849, -0.10808, -1.60227, 6, 1, 1
15984.03611200, 15983.84316000, 8349, 0.363, -0.128, 0.358, -0.04172, -0.13555, -1.61030, 6, 1, 1
15986.03611200, 15985.75708000, 8350, 0.360, -0.127, 0.353, -0.10035, -0.12266, -1.59060, 6, 1, 1
15988.03611200, 15987.67211200, 8351, 0.364, -0.129, 0.360, -0.05762, -0.11761, -1.60291, 6, 1, 1
15990.03611200, 15989.58619200, 8352, 0.362, -0.128, 0.356, -0.05911, -0.13229, -1.60657, 6, 1, 1
15992.03611200, 15991.50103200, 8353, 0.365, -0.129, 0.361, -0.06263, -0.11261, -1.60162, 6, 1, 1
15994.03611200, 15993.41497600, 8354, 0.367, -0.130, 0.364, -0.07204, -0.09417, -1.59870, 6, 1, 1
15996.03611200, 15995.33013600, 8355, 0.368, -0.131, 0.365, -0.04443, -0.10264, -1.60795, 6, 1, 1
15998.03611200, 15997.24408000, 8356, 0.366, -0.130, 0.361, -0.06575, -0.10655, -1.60389, 6, 1, 1
16000.03611200, 15999.15903200, 8357, 0.363, -0.128, 0.356, -0.05542, -0.14051, -1.61080, 6, 1, 1
16002.03611200, 16001.07308000, 8358, 0.371, -0.132, 0.370, -0.04533, -0.08342, -1.60834, 6, 1, 1
16003.03611200, 16002.98770400, 8359, 0.363, -0.128, 0.354, -0.08290, -0.12537, -1.60172, 6, 1, 1
16005.03611200, 16004.90192000, 8360, 0.368, -0.130, 0.363, -0.03223, -0.11731, -1.61656, 6, 1, 1
16007.03611200, 16006.81708000, 8361, 0.362, -0.127, 0.352, -0.05056, -0.15792, -1.61697, 6, 1, 1
16009.03611200, 16008.73108000, 8362, 0.367, -0.130, 0.360, -0.02419, -0.13786, -1.62297, 6, 1, 1
16011.03611200, 16010.64564800, 8363, 0.361, -0.126, 0.349, -0.07514, -0.15461, -1.60691, 6, 1, 1
16013.03611200, 16012.55976000, 8364, 0.362, -0.128, 0.352, -0.07881, -0.13635, -1.60629, 6, 1, 1
16015.03611200, 16014.47405600, 8365, 0.361, -0.127, 0.348, -0.08065, -0.15450, -1.60764, 6, 1, 1
16017.03611200, 16016.38913600, 8366, 0.364, -0.128, 0.354, -0.04499, -0.15098, -1.62062, 6, 1, 1
16019.03611200, 16018.30384000, 8367, 0.367, -0.130, 0.359, -0.06802, -0.11374, -1.60823, 6, 1, 1
16021.03611200, 16020.21813600, 8368, 0.365, -0.129, 0.355, -0.07517, -0.12048, -1.60644, 6, 1, 1
16023.03611200, 16022.13216000, 8369, 0.369, -0.131, 0.362, -0.08680, -0.08427, -1.59984, 6, 1, 1
16025.03611200, 16024.04716000, 8370, 0.363, -0.128, 0.351, -0.07657, -0.14285, -1.60866, 6, 1, 1
16026.03611200, 16025.96100000, 8371, 0.366, -0.129, 0.356, -0.05636, -0.13192, -1.61506, 6, 1, 1
16028.03611200, 16027.87611200, 8372, 0.373, -0.133, 0.368, -0.05802, -0.08050, -1.61111, 6, 1, 1
16030.03611200, 16029.78989600, 8373, 0.369, -0.131, 0.360, -0.10806, -0.08722, -1.59671, 6, 1, 1
16032.03611200, 16031.70416000, 8374, 0.368, -0.131, 0.359, -0.07685, -0.10897, -1.60869, 6, 1, 1
16034.03611200, 16033.61911200, 8375, 0.364, -0.128, 0.351, -0.08010, -0.14246, -1.61197, 6, 1, 1
16036.03611200, 16035.53400000, 8376, 0.369, -0.131, 0.359, -0.11267, -0.08778, -1.59696, 6, 1, 1
16038.03611200, 16037.44797600, 8377, 0.368, -0.130, 0.356, -0.09631, -0.10777, -1.60433, 6, 1, 1
16040.03611200, 16039.36270400, 8378, 0.364, -0.128, 0.350, -0.10478, -0.13276, -1.60390, 6, 1, 1
16042.03611200, 16041.27713600, 8379, 0.368, -0.130, 0.357, -0.05260, -0.13102, -1.62091, 6, 1, 1
16044.03611200, 16043.19186400, 8380, 0.368, -0.130, 0.355, -0.08743, -0.11592, -1.60977, 6, 1, 1
16046.03611200, 16045.10594400, 8381, 0.365, -0.129, 0.351, -0.07658, -0.14163, -1.61579, 6, 1, 1
16047.03611200, 16047.02011200, 8382, 0.371, -0.131, 0.360, -0.02661, -0.13267, -1.63092, 6, 1, 1
16049.03611200, 16048.93476000, 8383, 0.370, -0.131, 0.357, -0.07188, -0.11523, -1.61508, 6, 1, 1
16051.03611200, 16050.84916000, 8384, 0.367, -0.130, 0.353, -0.06725, -0.13169, -1.61832, 6, 1, 1
16053.03611200, 16052.76381600, 8385, 0.368, -0.130, 0.354, -0.07706, -0.12072, -1.61518, 6, 1, 1
16055.03611200, 16054.67784000, 8386, 0.365, -0.128, 0.349, -0.08391, -0.14347, -1.61569, 6, 1, 1
16057.03611200, 16056.59305600, 8387, 0.368, -0.130, 0.354, -0.03425, -0.15393, -1.63582, 6, 1, 1
16059.03611200, 16058.50700000, 8388, 0.363, -0.127, 0.344, -0.07454, -0.17102, -1.62261, 6, 1, 1
16061.03611200, 16060.42200000, 8389, 0.368, -0.129, 0.352, -0.05737, -0.14238, -1.62575, 6, 1, 1
16063.03611200, 16062.33600000, 8390, 0.367, -0.129, 0.351, -0.05665, -0.14726, -1.62663, 6, 1, 1
16065.03611200, 16064.25013600, 8391, 0.374, -0.133, 0.363, -0.04028, -0.10976, -1.63081, 6, 1, 1
16067.03611200, 16066.16524800, 8392, 0.363, -0.127, 0.342, -0.08586, -0.17476, -1.62120, 6, 1, 1
16069.03611200, 16068.07913600, 8393, 0.369, -0.130, 0.354, -0.08706, -0.11711, -1.61698, 6, 1, 1
16070.03611200, 16069.99397600, 8394, 0.370, -0.130, 0.354, -0.10302, -0.11075, -1.61235, 6, 1, 1
16072.03611200, 16071.90792000, 8395, 0.371, -0.131, 0.355, -0.10653, -0.10158, -1.61067, 6, 1, 1
16074.03611200, 16073.82276000, 8396, 0.373, -0.132, 0.359, -0.06484, -0.11151, -1.62512, 6, 1, 1
16076.03611200, 16075.73713600, 8397, 0.376, -0.133, 0.363, -0.06050, -0.09364, -1.62491, 6, 1, 1
16078.03611200, 16077.65211200, 8398, 0.373, -0.132, 0.358, -0.08129, -0.10286, -1.62156, 6, 1, 1
16080.03611200, 16079.56592000, 8399, 0.372, -0.131, 0.356, -0.09694, -0.10490, -1.61720, 6, 1, 1
16082.03611200, 16081.48089600, 8400, 0.364, -0.127, 0.341, -0.10012, -0.17604, -1.62220, 6, 1, 1
16084.03611200, 16083.39492000, 8401, 0.368, -0.129, 0.348, -0.06847, -0.15506, -1.63086, 6, 1, 1
16086.03611200, 16085.30919200, 8402, 0.366, -0.128, 0.344, -0.09767, -0.15582, -1.62220, 6, 1, 1
16088.03611200, 16087.22394400, 8403, 0.366, -0.128, 0.343, -0.10830, -0.15861, -1.62108, 6, 1, 1
16090.03611200, 16089.13889600, 8404, 0.373, -0.132, 0.355, -0.06239, -0.12296, -1.63259, 6, 1, 1
16092.03611200, 16091.05308000, 8405, 0.367, -0.128, 0.344, -0.06397, -0.17691, -1.63855, 6, 1, 1
16093.03611200, 16092.96735200, 8406, 0.373, -0.131, 0.354, -0.05694, -0.13037, -1.63802, 6, 1, 1
16095.03611200, 16094.88197600, 8407, 0.367, -0.129, 0.345, -0.09559, -0.14834, -1.62646, 6, 1, 1
16097.03611200, 16096.79611200, 8408, 0.372, -0.131, 0.352, -0.07643, -0.12997, -1.63267, 6, 1, 1
16099.03611200, 16098.71108000, 8409, 0.371, -0.130, 0.350, -0.09244, -0.13535, -1.62882, 6, 1, 1
16101.03611200, 16100.62546400, 8410, 0.375, -0.132, 0.357, -0.07288, -0.11252, -1.63281, 6, 1, 1
16103.03611200, 16102.53968000, 8411, 0.374, -0.132, 0.355, -0.07609, -0.11144, -1.63275, 6, 1, 1
16105.03611200, 16104.45403200, 8412, 0.372, -0.131, 0.352, -0.08407, -0.12325, -1.63120, 6, 1, 1
16107.03611200, 16106.36913600, 8413, 0.373, -0.131, 0.352, -0.03458, -0.15902, -1.65303, 6, 1, 1
16109.03611200, 16108.28294400, 8414, 0.377, -0.133, 0.359, -0.03495, -0.12691, -1.64833, 6, 1, 1
16111.03611200, 16110.19713600, 8415, 0.376, -0.133, 0.357, -0.05534, -0.11787, -1.64279, 6, 1, 1
16113.03611200, 16112.11170400, 8416, 0.376, -0.133, 0.357, -0.06497, -0.11606, -1.63983, 6, 1, 1
16114.03611200, 16114.02605600, 8417, 0.375, -0.132, 0.355, -0.08339, -0.11178, -1.63490, 6, 1, 1
16116.03611200, 16115.94100000, 8418, 0.371, -0.130, 0.347, -0.10001, -0.14175, -1.63259, 6, 1, 1
16118.03611200, 16117.85586400, 8419, 0.374, -0.131, 0.352, -0.06563, -0.13545, -1.64488, 6, 1, 1
16120.03611200, 16119.77021600, 8420, 0.376, -0.133, 0.356, -0.07718, -0.11366, -1.63928, 6, 1, 1
16122.03611200, 16121.68413600, 8421, 0.377, -0.133, 0.356, -0.06443, -0.11866, -1.64361, 6, 1, 1
16124.03611200, 16123.59846400, 8422, 0.372, -0.130, 0.348, -0.04333, -0.17129, -1.65737, 6, 1, 1
16126.03611200, 16125.51303200, 8423, 0.377, -0.133, 0.356, -0.07783, -0.11251, -1.64046, 6, 1, 1
16128.03611200, 16127.42808000, 8424, 0.379, -0.134, 0.358, -0.07202, -0.10457, -1.64332, 6, 1, 1
16130.03611200, 16129.34208000, 8425, 0.375, -0.131, 0.351, -0.08754, -0.12574, -1.64108, 6, 1, 1
16132.03611200, 16131.25656800, 8426, 0.375, -0.132, 0.351, -0.10825, -0.11594, -1.63384, 6, 1, 1
16134.03611200, 16133.17121600, 8427, 0.372, -0.130, 0.344, -0.08907, -0.15879, -1.64362, 6, 1, 1
16136.03611200, 16135.08592000, 8428, 0.371, -0.129, 0.343, -0.07646, -0.17259, -1.65053, 6, 1, 1
16137.03611200, 16136.99994400, 8429, 0.372, -0.129, 0.344, -0.06078, -0.17614, -1.65668, 6, 1, 1
16139.03611200, 16138.91408000, 8430, 0.380, -0.134, 0.358, -0.08388, -0.09356, -1.64241, 6, 1, 1
16141.03611200, 16140.82900000, 8431, 0.375, -0.131, 0.349, -0.07578, -0.14354, -1.64965, 6, 1, 1
16143.03611200, 16142.74384000, 8432, 0.376, -0.132, 0.351, -0.07359, -0.13228, -1.65050, 6, 1, 1
16145.03611200, 16144.65811200, 8433, 0.377, -0.132, 0.351, -0.07567, -0.13310, -1.65144, 6, 1, 1
16147.03611200, 16146.57194400, 8434, 0.374, -0.130, 0.346, -0.11068, -0.13979, -1.64078, 6, 1, 1
16149.03611200, 16148.49035200, 8435, 0.375, -0.131, 0.348, -0.09919, -0.13600, -1.64568, 6, 1, 1
16151.03611200, 16150.40089600, 8436, 0.375, -0.131, 0.347, -0.11496, -0.13321, -1.64194, 6, 1, 1
16153.03611200, 16152.31621600, 8437, 0.375, -0.131, 0.347, -0.09766, -0.13456, -1.64819, 6, 1, 1
16155.03611200, 16154.22992000, 8438, 0.378, -0.132, 0.352, -0.04390, -0.14446, -1.66712, 6, 1, 1
16157.03611200, 16156.14513600, 8439, 0.378, -0.132, 0.351, -0.05245, -0.14442, -1.66465, 6, 1, 1
16159.03611200, 16158.05894400, 8440, 0.380, -0.133, 0.354, -0.04627, -0.13628, -1.66719, 6, 1, 1
16160.03611200, 16159.97313600, 8441, 0.378, -0.132, 0.351, -0.07236, -0.13188, -1.65917, 6, 1, 1
16162.03611200, 16161.88819200, 8442, 0.381, -0.133, 0.355, -0.07200, -0.11178, -1.65689, 6, 1, 1
16164.03611200, 16163.80205600, 8443, 0.379, -0.132, 0.352, -0.05269, -0.14232, -1.66793, 6, 1, 1
16166.03611200, 16165.71711200, 8444, 0.376, -0.131, 0.346, -0.07368, -0.15716, -1.66353, 6, 1, 1
16168.03611200, 16167.63108000, 8445, 0.376, -0.131, 0.346, -0.07115, -0.15737, -1.66578, 6, 1, 1
16170.03611200, 16169.54597600, 8446, 0.376, -0.130, 0.344, -0.07239, -0.16339, -1.66616, 6, 1, 1
16172.03611200, 16171.46013600, 8447, 0.379, -0.132, 0.350, -0.06887, -0.13629, -1.66463, 6, 1, 1
16174.03611200, 16173.37468000, 8448, 0.376, -0.130, 0.344, -0.07664, -0.15677, -1.66467, 6, 1, 1
16176.03611200, 16175.28924800, 8449, 0.374, -0.129, 0.340, -0.08842, -0.17121, -1.66426, 6, 1, 1
16178.03611200, 16177.20405600, 8450, 0.375, -0.130, 0.342, -0.05894, -0.18057, -1.67536, 6, 1, 1
16180.03611200, 16179.11800000, 8451, 0.377, -0.131, 0.345, -0.05822, -0.16640, -1.67426, 6, 1, 1
16181.03611200, 16181.03311200, 8452, 0.377, -0.130, 0.344, -0.08257, -0.16144, -1.66900, 6, 1, 1
16183.03611200, 16182.94716000, 8453, 0.376, -0.130, 0.342, -0.07798, -0.17405, -1.67090, 6, 1, 1
16185.03611200, 16184.86119200, 8454, 0.380, -0.132, 0.348, -0.04252, -0.16100, -1.68234, 6, 1, 1
16187.03611200, 16186.77608000, 8455, 0.377, -0.130, 0.343, -0.08764, -0.15573, -1.66825, 6, 1, 1
16189.03611200, 16188.69029600, 8456, 0.378, -0.131, 0.345, -0.09528, -0.14537, -1.66540, 6, 1, 1
16191.03611200, 16190.60511200, 8457, 0.378, -0.131, 0.345, -0.05960, -0.16853, -1.67936, 6, 1, 1
16193.03611200, 16192.51894400, 8458, 0.378, -0.131, 0.344, -0.06804, -0.16349, -1.67734, 6, 1, 1
16195.03611200, 16194.43411200, 8459, 0.380, -0.132, 0.347, -0.08891, -0.14144, -1.66965, 6, 1, 1
16197.03611200, 16196.34816000, 8460, 0.381, -0.132, 0.348, -0.10775, -0.12183, -1.66299, 6, 1, 1
16199.03611200, 16198.26308000, 8461, 0.386, -0.134, 0.357, -0.02514, -0.13395, -1.68971, 6, 1, 1
16201.03611200, 16200.17708000, 8462, 0.378, -0.130, 0.342, -0.08966, -0.15914, -1.67369, 6, 1, 1
16203.03611200, 16202.09181600, 8463, 0.387, -0.135, 0.357, -0.02648, -0.12914, -1.69029, 6, 1, 1
16204.03611200, 16204.00589600, 8464, 0.391, -0.137, 0.365, -0.03241, -0.09595, -1.68648, 6, 1, 1
16206.03611200, 16205.92086400, 8465, 0.380, -0.131, 0.345, -0.08408, -0.14909, -1.67723, 6, 1, 1
16208.03611200, 16207.83513600, 8466, 0.382, -0.132, 0.349, -0.09597, -0.12704, -1.67192, 6, 1, 1
16210.03611200, 16209.74911200, 8467, 0.381, -0.131, 0.345, -0.09113, -0.14348, -1.67703, 6, 1, 1
16212.03611200, 16211.66421600, 8468, 0.387, -0.135, 0.356, -0.05290, -0.11568, -1.68601, 6, 1, 1
16214.03611200, 16213.57811200, 8469, 0.382, -0.132, 0.346, -0.08223, -0.14665, -1.68096, 6, 1, 1
16216.03611200, 16215.49286400, 8470, 0.384, -0.133, 0.350, -0.06125, -0.13824, -1.68724, 6, 1, 1
16218.03611200, 16217.40711200, 8471, 0.384, -0.133, 0.350, -0.06106, -0.13887, -1.68833, 6, 1, 1
16220.03611200, 16219.32178400, 8472, 0.387, -0.134, 0.355, -0.04831, -0.12123, -1.69147, 6, 1, 1
16222.03611200, 16221.23619200, 8473, 0.390, -0.136, 0.360, -0.07279, -0.08950, -1.68238, 6, 1, 1
16224.03611200, 16223.15108000, 8474, 0.384, -0.133, 0.348, -0.07352, -0.14230, -1.68843, 6, 1, 1
16226.03611200, 16225.06505600, 8475, 0.386, -0.134, 0.352, -0.06940, -0.12762, -1.68983, 6, 1, 1
16227.03611200, 16226.98005600, 8476, 0.390, -0.135, 0.358, -0.06373, -0.10383, -1.68985, 6, 1, 1
16229.03611200, 16228.89408000, 8477, 0.386, -0.133, 0.351, -0.06277, -0.13366, -1.69330, 6, 1, 1
16231.03611200, 16230.80892000, 8478, 0.384, -0.132, 0.347, -0.07403, -0.14480, -1.69278, 6, 1, 1
16233.03611200, 16232.72264800, 8479, 0.381, -0.130, 0.340, -0.09163, -0.16593, -1.68896, 6, 1, 1
16235.03611200, 16234.63727200, 8480, 0.387, -0.134, 0.351, -0.06191, -0.13018, -1.69502, 6, 1, 1
16237.03611200, 16236.55203200, 8481, 0.383, -0.131, 0.343, -0.09728, -0.14726, -1.68639, 6, 1, 1
16239.03611200, 16238.46608000, 8482, 0.385, -0.132, 0.347, -0.08355, -0.13959, -1.68954, 6, 1, 1
16241.03611200, 16240.38111200, 8483, 0.383, -0.131, 0.341, -0.09134, -0.16054, -1.69247, 6, 1, 1
16243.03611200, 16242.29500000, 8484, 0.386, -0.132, 0.347, -0.04713, -0.16361, -1.70798, 6, 1, 1
16245.03611200, 16244.21003200, 8485, 0.388, -0.133, 0.350, -0.04787, -0.14296, -1.70710, 6, 1, 1
16247.03611200, 16246.12413600, 8486, 0.381, -0.130, 0.338, -0.07695, -0.18521, -1.70256, 6, 1, 1
16249.03611200, 16248.03908000, 8487, 0.386, -0.132, 0.345, -0.03724, -0.17662, -1.71595, 6, 1, 1
16250.03611200, 16249.95308000, 8488, 0.390, -0.134, 0.353, -0.03626, -0.13937, -1.71323, 6, 1, 1
16252.03611200, 16251.86784000, 8489, 0.384, -0.131, 0.342, -0.05999, -0.17517, -1.70991, 6, 1, 1
16254.03611200, 16253.78194400, 8490, 0.387, -0.133, 0.347, -0.10074, -0.12532, -1.69394, 6, 1, 1
16256.03611200, 16255.69716000, 8491, 0.387, -0.133, 0.347, -0.09926, -0.12776, -1.69640, 6, 1, 1
16258.03611200, 16257.61100000, 8492, 0.390, -0.134, 0.352, -0.11296, -0.09825, -1.68994, 6, 1, 1
16260.03611200, 16259.52603200, 8493, 0.388, -0.133, 0.347, -0.05897, -0.14552, -1.71215, 6, 1, 1
16262.03611200, 16261.43997600, 8494, 0.388, -0.133, 0.347, -0.08666, -0.13020, -1.70126, 6, 1, 1
16264.03611200, 16263.35408000, 8495, 0.392, -0.135, 0.353, -0.08112, -0.11039, -1.70329, 6, 1, 1
16266.03611200, 16265.26884000, 8496, 0.388, -0.133, 0.347, -0.09278, -0.13204, -1.70340, 6, 1, 1
16268.03611200, 16267.18321600, 8497, 0.382, -0.129, 0.335, -0.11616, -0.18289, -1.69952, 6, 1, 1
16270.03611200, 16269.09819200, 8498, 0.388, -0.132, 0.345, -0.07036, -0.14933, -1.71259, 6, 1, 1
16271.03611200, 16271.01200000, 8499, 0.385, -0.131, 0.339, -0.07675, -0.17465, -1.71518, 6, 1, 1
16273.03611200, 16272.92713600, 8500, 0.387, -0.132, 0.342, -0.07752, -0.16006, -1.71475, 6, 1, 1
16275.03611200, 16274.84092000, 8501, 0.383, -0.129, 0.335, -0.09627, -0.18965, -1.71254, 6, 1, 1
16277.03611200, 16276.75608000, 8502, 0.386, -0.131, 0.339, -0.12115, -0.15202, -1.70262, 6, 1, 1
16279.03611200, 16278.66992000, 8503, 0.386, -0.131, 0.339, -0.13841, -0.14610, -1.69720, 6, 1, 1
16281.03611200, 16280.58489600, 8504, 0.382, -0.128, 0.330, -0.14132, -0.18589, -1.69996, 6, 1, 1
16283.03611200, 16282.49916000, 8505, 0.385, -0.130, 0.337, -0.12382, -0.16186, -1.70615, 6, 1, 1
16285.03611200, 16284.41405600, 8506, 0.387, -0.131, 0.339, -0.13585, -0.14486, -1.70159, 6, 1, 1
16287.03611200, 16286.32800000, 8507, 0.385, -0.129, 0.334, -0.15327, -0.16028, -1.69719, 6, 1, 1
16289.03611200, 16288.24213600, 8508, 0.386, -0.130, 0.336, -0.12590, -0.16248, -1.70906, 6, 1, 1
16291.03611200, 16290.15716000, 8509, 0.389, -0.131, 0.341, -0.09834, -0.15390, -1.71797, 6, 1, 1
16293.03611200, 16292.07192000, 8510, 0.388, -0.131, 0.339, -0.10346, -0.16106, -1.71863, 6, 1, 1
16294.03611200, 16293.98570400, 8511, 0.386, -0.130, 0.335, -0.12397, -0.17124, -1.71339, 6, 1, 1
16296.03611200, 16295.90008000, 8512, 0.391, -0.132, 0.344, -0.12230, -0.12634, -1.71188, 6, 1, 1
16298.03611200, 16297.81503200, 8513, 0.390, -0.132, 0.342, -0.11340, -0.14136, -1.71739, 6, 1, 1
16300.03611200, 16299.72897600, 8514, 0.387, -0.130, 0.336, -0.08926, -0.18468, -1.73034, 6, 1, 1
16302.03611200, 16301.64381600, 8515, 0.390, -0.132, 0.341, -0.08387, -0.16293, -1.73157, 6, 1, 1
16304.03611200, 16303.55870400, 8516, 0.392, -0.133, 0.344, -0.09588, -0.13780, -1.72609, 6, 1, 1
16306.03611200, 16305.47284000, 8517, 0.393, -0.133, 0.346, -0.09116, -0.13577, -1.72859, 6, 1, 1
16308.03611200, 16307.38713600, 8518, 0.391, -0.131, 0.340, -0.10408, -0.15709, -1.72786, 6, 1, 1
16310.03611200, 16309.30211200, 8519, 0.390, -0.131, 0.338, -0.10440, -0.16774, -1.72887, 6, 1, 1
16312.03611200, 16311.21619200, 8520, 0.392, -0.132, 0.343, -0.06495, -0.16453, -1.74340, 6, 1, 1
16314.03611200, 16313.13011200, 8521, 0.389, -0.130, 0.336, -0.09042, -0.18382, -1.73853, 6, 1, 1
16316.03611200, 16315.04494400, 8522, 0.392, -0.132, 0.340, -0.08706, -0.16064, -1.73801, 6, 1, 1
16317.03611200, 16316.95919200, 8523, 0.392, -0.132, 0.341, -0.11910, -0.14084, -1.72743, 6, 1, 1
16319.03611200, 16318.87419200, 8524, 0.394, -0.133, 0.344, -0.09624, -0.14036, -1.73570, 6, 1, 1
16321.03611200, 16320.78797600, 8525, 0.393, -0.132, 0.341, -0.11728, -0.13529, -1.73038, 6, 1, 1
16323.03611200, 16322.70308000, 8526, 0.392, -0.131, 0.339, -0.11286, -0.15230, -1.73475, 6, 1, 1
16325.03611200, 16324.61737600, 8527, 0.395, -0.133, 0.344, -0.07364, -0.15448, -1.74850, 6, 1, 1
16327.03611200, 16326.53213600, 8528, 0.391, -0.131, 0.337, -0.11936, -0.16350, -1.73622, 6, 1, 1
16329.03611200, 16328.44603200, 8529, 0.390, -0.130, 0.334, -0.14355, -0.16048, -1.72926, 6, 1, 1
16331.03611200, 16330.36119200, 8530, 0.390, -0.130, 0.334, -0.11606, -0.17950, -1.74068, 6, 1, 1
16333.03611200, 16332.27494400, 8531, 0.386, -0.127, 0.325, -0.16487, -0.20760, -1.72783, 6, 1, 1
16335.03611200, 16334.18997600, 8532, 0.390, -0.129, 0.332, -0.12111, -0.18346, -1.74177, 6, 1, 1
16337.03611200, 16336.10419200, 8533, 0.393, -0.131, 0.337, -0.09470, -0.17144, -1.75205, 6, 1, 1
16338.03611200, 16338.01900000, 8534, 0.391, -0.129, 0.332, -0.14198, -0.17231, -1.73727, 6, 1, 1
