time_elapsed,pos_x,pos_y,pos_z,disc_state,orient_x,orient_y,orient_z
3.52,70.0616,-1.04362,7.82165,4,-0.0553125,0.274311,0.960049
3.53,70.1984,-1.01691,7.81605,4,-0.0551692,0.273613,0.960256
3.54,70.3351,-0.989998,7.81034,4,-0.0550223,0.272904,0.960467
3.55,70.4714,-0.962871,7.80453,4,-0.0548716,0.272184,0.960679
3.56,70.6076,-0.935536,7.79861,4,-0.0547171,0.271454,0.960895
3.57,70.7435,-0.907992,7.79259,4,-0.0545588,0.270712,0.961113
3.58,70.8792,-0.880241,7.78647,4,-0.0543967,0.269961,0.961334
3.59,71.0146,-0.852284,7.78024,4,-0.0542307,0.269199,0.961557
3.6,71.1498,-0.82412,7.77392,4,-0.0540609,0.268426,0.961782
3.61,71.2848,-0.795752,7.76749,4,-0.0538871,0.267643,0.96201
3.62,71.4195,-0.76718,7.76096,4,-0.0537093,0.266849,0.96224
3.63,71.554,-0.738405,7.75433,4,-0.0535276,0.266046,0.962473
3.64,71.6883,-0.709428,7.74761,4,-0.0533418,0.265231,0.962708
3.65,71.8224,-0.68025,7.74078,4,-0.053152,0.264407,0.962945
3.66,71.9562,-0.650871,7.73386,4,-0.0529581,0.263572,0.963185
3.67,72.0898,-0.621293,7.72683,4,-0.0527601,0.262727,0.963427
3.68,72.2231,-0.591516,7.71972,4,-0.0525579,0.261872,0.96367
3.69,72.3563,-0.561541,7.7125,4,-0.0523516,0.261007,0.963916
3.7,72.4892,-0.53137,7.70519,4,-0.0521411,0.260132,0.964164
3.71,72.6218,-0.501004,7.69779,4,-0.0519264,0.259247,0.964414
3.72,72.7543,-0.470442,7.69029,4,-0.0517075,0.258352,0.964666
3.73,72.8865,-0.439687,7.68269,4,-0.0514842,0.257447,0.96492
3.74,73.0185,-0.408738,7.675,4,-0.0512567,0.256532,0.965176
3.75,73.1503,-0.377598,7.66722,4,-0.0510249,0.255607,0.965433
3.76,73.2819,-0.346267,7.65935,4,-0.0507888,0.254673,0.965693
3.77,73.4132,-0.314746,7.65139,4,-0.0505482,0.253729,0.965954
3.78,73.5443,-0.283036,7.64333,4,-0.0503033,0.252775,0.966217
3.79,73.6752,-0.251138,7.63519,4,-0.050054,0.251811,0.966481
3.8,73.8059,-0.219054,7.62695,4,-0.0498002,0.250838,0.966747
3.81,73.9363,-0.186783,7.61863,4,-0.049542,0.249855,0.967015
3.82,74.0666,-0.154327,7.61022,4,-0.0492793,0.248863,0.967284
3.83,74.1966,-0.121687,7.60172,4,-0.0490121,0.247861,0.967555
3.84,74.3264,-0.0888649,7.59313,4,-0.0487404,0.246849,0.967827
3.85,74.456,-0.0558606,7.58446,4,-0.0484642,0.245829,0.968101
3.86,74.5853,-0.0226755,7.5757,4,-0.0481833,0.244799,0.968376
3.87,74.7145,0.0106893,7.56685,4,-0.047898,0.243759,0.968652
3.88,74.8434,0.0442328,7.55793,4,-0.047608,0.24271,0.96893
3.89,74.9722,0.0779538,7.54891,4,-0.0473134,0.241652,0.969209
3.9,75.1007,0.111851,7.53982,4,-0.0470142,0.240585,0.969489
3.91,75.229,0.145924,7.53064,4,-0.0467103,0.239509,0.96977
3.92,75.3571,0.180172,7.52138,4,-0.0464018,0.238423,0.970052
3.93,75.485,0.214592,7.51203,4,-0.0460886,0.237328,0.970336
3.94,75.6126,0.249185,7.50261,4,-0.0457707,0.236224,0.97062
3.95,75.7401,0.283949,7.49311,4,-0.0454481,0.235112,0.970905
3.96,75.8673,0.318883,7.48352,4,-0.0451207,0.23399,0.971191
3.97,75.9944,0.353985,7.47386,4,-0.0447887,0.232859,0.971479
3.98,76.1212,0.389256,7.46412,4,-0.0444519,0.231719,0.971766
3.99,76.2479,0.424693,7.45431,4,-0.0441103,0.230571,0.972055
4,76.3743,0.460295,7.44441,4,-0.0437639,0.229414,0.972345
4.01,76.5005,0.496061,7.43444,4,-0.0434128,0.228247,0.972635
4.02,76.6266,0.531991,7.4244,4,-0.0430568,0.227072,0.972926
4.03,76.7524,0.568082,7.41427,4,-0.0426961,0.225889,0.973217
4.04,76.878,0.604334,7.40408,4,-0.0423305,0.224696,0.973509
4.05,77.0034,0.640746,7.39381,4,-0.0419601,0.223495,0.973801
4.06,77.1286,0.677317,7.38347,4,-0.0415849,0.222285,0.974094
4.07,77.2536,0.714044,7.37306,4,-0.0412048,0.221067,0.974388
4.08,77.3785,0.750927,7.36257,4,-0.0408198,0.21984,0.974681
4.09,77.5031,0.787966,7.35202,4,-0.04043,0.218605,0.974976
4.1,77.6275,0.825158,7.34139,4,-0.0400354,0.217361,0.97527
4.11,77.7517,0.862502,7.33069,4,-0.0396358,0.216109,0.975564
4.12,77.8758,0.899997,7.31993,4,-0.0392314,0.214848,0.975859
4.13,77.9996,0.937643,7.3091,4,-0.038822,0.213579,0.976154
4.14,78.1233,0.975437,7.2982,4,-0.0384078,0.212301,0.976449
4.15,78.2467,1.01338,7.28723,4,-0.0379887,0.211015,0.976744
4.16,78.37,1.05147,7.2762,4,-0.0375647,0.209721,0.977039
4.17,78.493,1.0897,7.2651,4,-0.0371358,0.208419,0.977334
4.18,78.6159,1.12807,7.25393,4,-0.036702,0.207108,0.977629
4.19,78.7386,1.16659,7.2427,4,-0.0362632,0.20579,0.977924
4.2,78.8611,1.20525,7.23141,4,-0.0358196,0.204463,0.978219
4.21,78.9834,1.24405,7.22006,4,-0.035371,0.203128,0.978513
4.22,79.1055,1.28299,7.20864,4,-0.0349176,0.201784,0.978807
4.23,79.2274,1.32207,7.19716,4,-0.0344592,0.200433,0.979101
4.24,79.3492,1.36128,7.18562,4,-0.0339959,0.199074,0.979395
4.25,79.4707,1.40063,7.17402,4,-0.0335277,0.197707,0.979688
4.26,79.5921,1.4401,7.16236,4,-0.0330545,0.196331,0.97998
4.27,79.7133,1.47972,7.15064,4,-0.0325765,0.194948,0.980272
4.28,79.8343,1.51946,7.13886,4,-0.0320936,0.193557,0.980564
4.29,79.9552,1.55933,7.12702,4,-0.0316058,0.192158,0.980855
4.3,80.0758,1.59933,7.11513,4,-0.031113,0.190751,0.981145
4.31,80.1963,1.63946,7.10318,4,-0.0306154,0.189337,0.981435
4.32,80.3166,1.67971,7.09117,4,-0.0301129,0.187914,0.981724
4.33,80.4367,1.72008,7.07911,4,-0.0296055,0.186484,0.982012
4.34,80.5566,1.76058,7.06699,4,-0.0290932,0.185046,0.982299
4.35,80.6764,1.8012,7.05482,4,-0.028576,0.183601,0.982585
4.36,80.7959,1.84194,7.0426,4,-0.028054,0.182147,0.982871
4.37,80.9153,1.8828,7.03033,4,-0.0275272,0.180687,0.983155
4.38,81.0346,1.92377,7.018,4,-0.0269954,0.179218,0.983439
4.39,81.1536,1.96486,7.00562,4,-0.0264589,0.177742,0.983721
4.4,81.2725,2.00607,6.99319,4,-0.0259175,0.176258,0.984003
4.41,81.3912,2.04739,6.98071,4,-0.0253713,0.174767,0.984283
4.42,81.5098,2.08882,6.96818,4,-0.0248203,0.173269,0.984562
4.43,81.6282,2.13036,6.9556,4,-0.0242645,0.171762,0.98484
4.44,81.7464,2.172,6.94297,4,-0.0237038,0.170249,0.985116
4.45,81.8644,2.21376,6.93029,4,-0.0231385,0.168728,0.985391
4.46,81.9823,2.25562,6.91757,4,-0.0225683,0.167199,0.985665
4.47,82.1,2.29758,6.9048,4,-0.0219934,0.165664,0.985937
4.48,82.2175,2.33965,6.89198,4,-0.0214138,0.164121,0.986208
4.49,82.3349,2.38182,6.87912,4,-0.0208294,0.16257,0.986477
4.5,82.4521,2.42409,6.86622,4,-0.0202403,0.161012,0.986745
4.51,82.5691,2.46646,6.85327,4,-0.0196466,0.159448,0.987011
4.52,82.686,2.50892,6.84027,4,-0.0190481,0.157875,0.987275
4.53,82.8028,2.55148,6.82724,4,-0.0184451,0.156296,0.987538
4.54,82.9193,2.59414,6.81416,4,-0.0178373,0.154709,0.987799
4.55,83.0357,2.63688,6.80103,4,-0.017225,0.153116,0.988058
4.56,83.152,2.67972,6.78787,4,-0.016608,0.151515,0.988315
4.57,83.2681,2.72265,6.77467,5,-0.0159864,0.149907,0.988571
4.58,83.384,2.76567,6.76142,5,-0.0153603,0.148292,0.988824
4.59,83.4998,2.80877,6.74814,5,-0.0147296,0.14667,0.989076
4.6,83.6154,2.85195,6.73482,5,-0.0140944,0.145041,0.989325
4.61,83.7309,2.89522,6.72146,5,-0.0134547,0.143405,0.989573
4.62,83.8462,2.93858,6.70806,5,-0.0128105,0.141762,0.989818
4.63,83.9614,2.98201,6.69462,5,-0.0121619,0.140112,0.990061
4.64,84.0764,3.02552,6.68115,5,-0.0115088,0.138455,0.990302
4.65,84.1913,3.06911,6.66764,5,-0.0108513,0.136791,0.990541
4.66,84.306,3.11277,6.65409,5,-0.0101893,0.13512,0.990777
4.67,84.4206,3.15651,6.64051,5,-0.00952306,0.133442,0.991011
4.68,84.535,3.20032,6.62689,5,-0.00885243,0.131758,0.991242
4.69,84.6493,3.2442,6.61324,5,-0.00817748,0.130067,0.991472
4.7,84.7634,3.28815,6.59956,5,-0.00749824,0.128368,0.991698
4.71,84.8774,3.33217,6.58584,5,-0.00681474,0.126664,0.991922
4.72,84.9912,3.37626,6.57209,5,-0.00612699,0.124952,0.992144
4.73,85.1049,3.42041,6.5583,5,-0.00543503,0.123234,0.992363
4.74,85.2185,3.46462,6.54449,5,-0.0047389,0.121509,0.992579
4.75,85.3319,3.5089,6.53064,5,-0.00403861,0.119777,0.992793
4.76,85.4452,3.55323,6.51676,5,-0.00333419,0.118039,0.993003
4.77,85.5584,3.59762,6.50286,5,-0.00262568,0.116294,0.993211
4.78,85.6714,3.64207,6.48892,5,-0.00191311,0.114542,0.993417
4.79,85.7842,3.68658,6.47495,5,-0.00119651,0.112784,0.993619
4.8,85.897,3.73114,6.46095,5,-0.000475912,0.111019,0.993818
4.81,86.0096,3.77574,6.44693,5,0.00024866,0.109248,0.994014
4.82,86.1221,3.8204,6.43288,5,0.000977168,0.10747,0.994208
4.83,86.2344,3.86511,6.41879,5,0.00170958,0.105686,0.994398
4.84,86.3466,3.90987,6.40469,5,0.00244586,0.103895,0.994585
4.85,86.4587,3.95467,6.39055,5,0.00318597,0.102098,0.994769
4.86,86.5706,3.99951,6.37639,5,0.00392988,0.100294,0.99495
4.87,86.6825,4.04439,6.3622,5,0.00467756,0.0984844,0.995128
4.88,86.7942,4.08932,6.34799,5,0.00542896,0.0966679,0.995302
4.89,86.9057,4.13428,6.33375,5,0.00618405,0.094845,0.995473
4.9,87.0172,4.17928,6.31949,5,0.00694279,0.0930158,0.99564
4.91,87.1285,4.22432,6.3052,5,0.00770514,0.0911803,0.995805
4.92,87.2397,4.26938,6.29089,5,0.00847106,0.0893385,0.995965
4.93,87.3508,4.31448,6.27655,5,0.00924053,0.0874903,0.996123
4.94,87.4617,4.35961,6.26219,5,0.0100135,0.0856359,0.996276
4.95,87.5725,4.40477,6.24781,5,0.0107899,0.0837753,0.996426
4.96,87.6832,4.44996,6.2334,5,0.0115697,0.0819084,0.996573
4.97,87.7938,4.49516,6.21898,5,0.0123529,0.0800354,0.996715
4.98,87.9043,4.5404,6.20453,5,0.0131394,0.0781561,0.996855
4.99,88.0147,4.58565,6.19006,5,0.0139292,0.0762707,0.99699
5,88.1249,4.63092,6.17557,5,0.0147223,0.0743791,0.997121
5.01,88.2351,4.67621,6.16105,5,0.0155185,0.0724814,0.997249
5.02,88.3451,4.72152,6.14652,5,0.016318,0.0705776,0.997373
5.03,88.455,4.76684,6.13197,5,0.0171205,0.0686678,0.997493
5.04,88.5648,4.81218,6.11739,5,0.0179261,0.0667518,0.997609
5.05,88.6745,4.85752,6.1028,5,0.0187347,0.0648298,0.99772
5.06,88.7841,4.90287,6.08818,5,0.0195463,0.0629018,0.997828
5.07,88.8935,4.94824,6.07355,5,0.0203608,0.0609677,0.997932
5.08,89.0029,4.9936,6.0589,5,0.0211782,0.0590277,0.998032
5.09,89.1121,5.03897,6.04423,5,0.0219984,0.0570817,0.998127
5.1,89.2213,5.08435,6.02954,5,0.0228214,0.0551298,0.998218
5.11,89.3303,5.12972,6.01483,5,0.0236471,0.053172,0.998305
5.12,89.4393,5.17509,6.00011,5,0.0244756,0.0512082,0.998388
5.13,89.5481,5.22046,5.98537,5,0.0253066,0.0492386,0.998466
5.14,89.6569,5.26582,5.97061,5,0.0261402,0.0472631,0.99854
5.15,89.7655,5.31117,5.95583,5,0.0269764,0.0452818,0.99861
5.16,89.8741,5.35652,5.94103,5,0.027815,0.0432946,0.998675
5.17,89.9825,5.40186,5.92622,5,0.028656,0.0413017,0.998736
5.18,90.0909,5.44718,5.91139,5,0.0294994,0.039303,0.998792
5.19,90.1991,5.49249,5.89655,5,0.0303452,0.0372985,0.998843
5.2,90.3073,5.53778,5.88169,5,0.0311932,0.0352883,0.99889
5.21,90.4154,5.58306,5.86681,5,0.0320433,0.0332723,0.998933
5.22,90.5234,5.62831,5.85192,5,0.0328957,0.0312506,0.99897
5.23,90.6312,5.67355,5.83701,5,0.0337501,0.0292233,0.999003
5.24,90.739,5.71876,5.82208,5,0.0346066,0.0271903,0.999031
5.25,90.8468,5.76394,5.80714,5,0.0354651,0.0251517,0.999054
5.26,90.9544,5.8091,5.79218,5,0.0363254,0.0231074,0.999073
5.27,91.0619,5.85423,5.77721,5,0.0371877,0.0210576,0.999086
5.28,91.1694,5.89933,5.76222,5,0.0380517,0.0190022,0.999095
5.29,91.2767,5.94439,5.74722,5,0.0389175,0.0169412,0.999099
5.3,91.384,5.98943,5.7322,5,0.039785,0.0148747,0.999098
5.31,91.4912,6.03442,5.71717,5,0.0406541,0.0128026,0.999091
5.32,91.5983,6.07938,5.70212,5,0.0415247,0.0107251,0.99908
5.33,91.7054,6.12429,5.68706,5,0.0423969,0.00864215,0.999063
5.34,91.8123,6.16917,5.67198,5,0.0432705,0.00655373,0.999042
5.35,91.9192,6.214,5.65689,5,0.0441454,0.00445988,0.999015
5.36,92.026,6.25878,5.64178,5,0.0450217,0.00236064,0.998983
5.37,92.1327,6.30352,5.62666,5,0.0458992,0.00025602,0.998946
5.38,92.2394,6.34821,5.61152,5,0.0467779,-0.00185395,0.998904
5.39,92.3459,6.39284,5.59637,5,0.0476577,-0.00396926,0.998856
5.4,92.4524,6.43742,5.5812,5,0.0485386,-0.00608988,0.998803
5.41,92.5589,6.48195,5.56602,5,0.0494204,-0.0082158,0.998744
5.42,92.6652,6.52642,5.55082,5,0.0503032,-0.010347,0.99868
5.43,92.7715,6.57083,5.53561,5,0.0511868,-0.0124834,0.998611
5.44,92.8777,6.61518,5.52038,5,0.0520712,-0.0146251,0.998536
5.45,92.9839,6.65947,5.50514,5,0.0529564,-0.016772,0.998456
5.46,93.09,6.70369,5.48988,5,0.0538421,-0.018924,0.99837
5.47,93.196,6.74785,5.47461,5,0.0547285,-0.0210812,0.998279
5.48,93.3019,6.79193,5.45932,5,0.0556154,-0.0232435,0.998182
5.49,93.4078,6.83595,5.44402,5,0.0565027,-0.0254109,0.998079
5.5,93.5137,6.87989,5.4287,5,0.0573903,-0.0275834,0.997971
5.51,93.6194,6.92376,5.41337,5,0.0582783,-0.029761,0.997857
5.52,93.7251,6.96756,5.39802,5,0.0591665,-0.0319435,0.997737
5.53,93.8308,7.01127,5.38265,5,0.0600548,-0.0341311,0.997611
5.54,93.9364,7.05491,5.36727,5,0.0609432,-0.0363237,0.99748
5.55,94.0419,7.09846,5.35187,5,0.0618317,-0.0385212,0.997343
5.56,94.1474,7.14192,5.33646,5,0.06272,-0.0407236,0.9972
5.57,94.2528,7.18531,5.32103,5,0.0636082,-0.0429309,0.997051
5.58,94.3582,7.2286,5.30558,5,0.0644962,-0.0451431,0.996896
5.59,94.4635,7.2718,5.29012,5,0.0653839,-0.0473601,0.996736
5.6,94.5687,7.31492,5.27464,5,0.0662712,-0.049582,0.996569
5.61,94.6739,7.35793,5.25914,5,0.0671581,-0.0518086,0.996396
5.62,94.7791,7.40086,5.24362,5,0.0680445,-0.05404,0.996218
5.63,94.8842,7.44368,5.22809,5,0.0689302,-0.0562761,0.996033
5.64,94.9893,7.4864,5.21254,5,0.0698153,-0.058517,0.995842
5.65,95.0943,7.52903,5.19697,5,0.0706997,-0.0607625,0.995645
5.66,95.1992,7.57155,5.18138,5,0.0715832,-0.0630127,0.995442
5.67,95.3042,7.61396,5.16577,5,0.0724658,-0.0652675,0.995233
5.68,95.409,7.65626,5.15015,5,0.0733474,-0.0675269,0.995018
5.69,95.5139,7.69846,5.1345,5,0.0742279,-0.0697909,0.994796
5.7,95.6187,7.74054,5.11884,5,0.0751073,-0.0720594,0.994568
5.71,95.7234,7.78251,5.10315,5,0.0759855,-0.0743323,0.994334
5.72,95.8281,7.82437,5.08745,5,0.0768623,-0.0766098,0.994094
5.73,95.9328,7.86611,5.07172,5,0.0777377,-0.0788917,0.993848
5.74,96.0374,7.90772,5.05597,5,0.0786117,-0.0811779,0.993595
5.75,96.142,7.94922,5.0402,5,0.0794841,-0.0834686,0.993335
5.76,96.2466,7.99059,5.02441,5,0.0803549,-0.0857636,0.99307
5.77,96.3511,8.03184,5.0086,5,0.0812239,-0.0880628,0.992798
5.78,96.4556,8.07296,4.99277,5,0.0820912,-0.0903664,0.992519
5.79,96.56,8.11395,4.97691,5,0.0829565,-0.0926741,0.992235
5.8,96.6645,8.15481,4.96103,5,0.0838199,-0.0949861,0.991943
5.81,96.7689,8.19553,4.94512,5,0.0846812,-0.0973023,0.991646
5.82,96.8732,8.23612,4.9292,5,0.0855404,-0.0996225,0.991342
5.83,96.9775,8.27658,4.91324,5,0.0863973,-0.101947,0.991031
5.84,97.0818,8.31689,4.89727,5,0.087252,-0.104275,0.990714
5.85,97.1861,8.35706,4.88126,5,0.0881042,-0.106608,0.99039
5.86,97.2904,8.39709,4.86523,5,0.088954,-0.108944,0.99006
5.87,97.3946,8.43697,4.84918,5,0.0898011,-0.111285,0.989723
5.88,97.4988,8.47671,4.83309,5,0.0906456,-0.113629,0.98938
5.89,97.603,8.51629,4.81698,5,0.0914874,-0.115977,0.98903
5.9,97.7071,8.55573,4.80085,5,0.0923264,-0.118329,0.988673
5.91,97.8112,8.59501,4.78468,5,0.0931624,-0.120685,0.98831
5.92,97.9153,8.63413,4.76848,5,0.0939954,-0.123044,0.98794
5.93,98.0194,8.6731,4.75226,5,0.0948253,-0.125408,0.987563
5.94,98.1235,8.71191,4.736,5,0.095652,-0.127775,0.98718
5.95,98.2275,8.75055,4.71972,5,0.0964755,-0.130145,0.98679
5.96,98.3316,8.78904,4.7034,5,0.0972956,-0.132519,0.986394
5.97,98.4356,8.82735,4.68705,5,0.0981122,-0.134897,0.98599
5.98,98.5396,8.8655,4.67067,5,0.0989253,-0.137278,0.98558
5.99,98.6436,8.90348,4.65426,5,0.0997347,-0.139662,0.985164
6,98.7475,8.94129,4.63781,5,0.10054,-0.14205,0.98474
6.01,98.8515,8.97893,4.62133,5,0.101342,-0.144442,0.98431
6.02,98.9554,9.01639,4.60481,5,0.10214,-0.146836,0.983873
6.03,99.0594,9.05367,4.58826,5,0.102935,-0.149234,0.98343
6.04,99.1633,9.09077,4.57167,5,0.103724,-0.151635,0.982979
6.05,99.2672,9.1277,4.55505,5,0.10451,-0.15404,0.982522
6.06,99.3711,9.16443,4.53839,5,0.105292,-0.156447,0.982058
6.07,99.475,9.20099,4.52169,5,0.106069,-0.158857,0.981587
6.08,99.5789,9.23735,4.50495,5,0.106842,-0.161271,0.98111
6.09,99.6827,9.27353,4.48817,5,0.10761,-0.163687,0.980626
6.1,99.7866,9.30951,4.47135,5,0.108374,-0.166107,0.980135
6.11,99.8905,9.3453,4.45449,5,0.109132,-0.168529,0.979637
6.12,99.9943,9.3809,4.43759,5,0.109887,-0.170954,0.979132
6.13,100.098,9.41629,4.42065,5,0.110636,-0.173382,0.978621
6.14,100.202,9.45149,4.40366,5,0.11138,-0.175812,0.978102
6.15,100.306,9.48649,4.38663,5,0.112119,-0.178246,0.977578
6.16,100.41,9.52128,4.36955,5,0.112853,-0.180681,0.977046
6.17,100.514,9.55587,4.35243,5,0.113582,-0.18312,0.976507
6.18,100.617,9.59025,4.33526,5,0.114305,-0.18556,0.975962
6.19,100.721,9.62442,4.31805,5,0.115023,-0.188003,0.97541
6.2,100.825,9.65838,4.30079,5,0.115735,-0.190449,0.974851
6.21,100.929,9.69212,4.28348,5,0.116442,-0.192897,0.974285
6.22,101.033,9.72565,4.26612,5,0.117143,-0.195347,0.973713
6.23,101.137,9.75896,4.2487,5,0.117839,-0.197799,0.973134
6.24,101.241,9.79206,4.23124,5,0.118528,-0.200254,0.972548
6.25,101.344,9.82493,4.21373,5,0.119211,-0.20271,0.971955
6.26,101.448,9.85758,4.19616,5,0.119889,-0.205169,0.971356
6.27,101.552,9.89,4.17854,5,0.12056,-0.207629,0.97075
6.28,101.656,9.92219,4.16086,5,0.121225,-0.210091,0.970137
6.29,101.76,9.95416,4.14313,5,0.121883,-0.212555,0.969518
6.3,101.864,9.9859,4.12535,5,0.122536,-0.215021,0.968892
6.31,101.968,10.0174,4.1075,5,0.123181,-0.217488,0.968259
6.32,102.072,10.0487,4.0896,5,0.12382,-0.219958,0.967619
6.33,102.176,10.0797,4.07163,5,0.124453,-0.222428,0.966973
6.34,102.28,10.1105,4.05361,5,0.125078,-0.2249,0.966321
6.35,102.384,10.141,4.03553,5,0.125697,-0.227374,0.965661
6.36,102.488,10.1713,4.01738,5,0.126309,-0.229848,0.964995
6.37,102.592,10.2014,3.99917,5,0.126914,-0.232324,0.964323
6.38,102.696,10.2312,3.9809,5,0.127511,-0.234802,0.963644
6.39,102.8,10.2608,3.96256,5,0.128102,-0.23728,0.962958
6.4,102.904,10.2901,3.94416,5,0.128685,-0.239759,0.962266
6.41,103.008,10.3192,3.92569,5,0.12926,-0.242239,0.961567
6.42,103.112,10.348,3.90715,5,0.129829,-0.244721,0.960862
6.43,103.216,10.3765,3.88854,5,0.13039,-0.247203,0.960151
6.44,103.32,10.4048,3.86986,5,0.130943,-0.249685,0.959433
6.45,103.424,10.4328,3.85111,5,0.131488,-0.252169,0.958708
6.46,103.528,10.4606,3.83229,5,0.132026,-0.254653,0.957978
6.47,103.632,10.4881,3.8134,5,0.132556,-0.257137,0.957241
6.48,103.736,10.5153,3.79443,5,0.133077,-0.259622,0.956497
6.49,103.84,10.5423,3.77538,5,0.133591,-0.262107,0.955748
6.5,103.945,10.569,3.75626,5,0.134097,-0.264592,0.954992
6.51,104.049,10.5954,3.73707,5,0.134594,-0.267078,0.954229
6.52,104.153,10.6216,3.71779,5,0.135084,-0.269563,0.953461
6.53,104.257,10.6475,3.69843,5,0.135564,-0.272049,0.952687
6.54,104.362,10.6731,3.679,5,0.136037,-0.274535,0.951906
6.55,104.466,10.6984,3.65948,5,0.136501,-0.27702,0.951119
6.56,104.57,10.7234,3.63988,5,0.136956,-0.279505,0.950326
6.57,104.674,10.7482,3.62019,5,0.137403,-0.28199,0.949527
6.58,104.779,10.7727,3.60042,5,0.137841,-0.284474,0.948723
6.59,104.883,10.7969,3.58057,5,0.13827,-0.286957,0.947912
6.6,104.988,10.8208,3.56062,5,0.138691,-0.289441,0.947095
6.61,105.092,10.8444,3.54059,5,0.139102,-0.291923,0.946272
6.62,105.196,10.8677,3.52047,5,0.139505,-0.294404,0.945444
6.63,105.301,10.8907,3.50026,5,0.139898,-0.296885,0.94461
6.64,105.405,10.9134,3.47995,5,0.140282,-0.299365,0.94377
6.65,105.51,10.9358,3.45955,5,0.140657,-0.301843,0.942924
6.66,105.614,10.958,3.43906,5,0.141023,-0.304321,0.942073
6.67,105.719,10.9798,3.41847,5,0.14138,-0.306797,0.941216
6.68,105.824,11.0013,3.39779,5,0.141727,-0.309272,0.940353
6.69,105.928,11.0225,3.37701,5,0.142064,-0.311745,0.939485
6.7,106.033,11.0434,3.35613,5,0.142392,-0.314216,0.938612
6.71,106.138,11.064,3.33514,5,0.142711,-0.316686,0.937733
6.72,106.242,11.0843,3.31406,5,0.14302,-0.319155,0.936849
6.73,106.347,11.1043,3.29287,5,0.143319,-0.321621,0.935959
6.74,106.452,11.124,3.27158,5,0.143608,-0.324085,0.935064
6.75,106.556,11.1433,3.25019,5,0.143888,-0.326548,0.934164
6.76,106.661,11.1623,3.22868,5,0.144158,-0.329008,0.933259
6.77,106.766,11.1811,3.20707,5,0.144418,-0.331465,0.932349
6.78,106.871,11.1994,3.18535,5,0.144668,-0.333921,0.931433
6.79,106.976,11.2175,3.16352,5,0.144908,-0.336374,0.930513
6.8,107.081,11.2353,3.14158,5,0.145137,-0.338824,0.929588
6.81,107.186,11.2527,3.11953,5,0.145357,-0.341272,0.928658
6.82,107.291,11.2698,3.09736,5,0.145567,-0.343716,0.927723
6.83,107.396,11.2865,3.07508,5,0.145766,-0.346158,0.926783
6.84,107.501,11.3029,3.05268,5,0.145956,-0.348597,0.925839
6.85,107.606,11.319,3.03016,5,0.146134,-0.351033,0.92489
6.86,107.711,11.3348,3.00752,5,0.146303,-0.353465,0.923936
6.87,107.816,11.3502,2.98477,5,0.146461,-0.355894,0.922978
6.88,107.921,11.3653,2.96189,5,0.146609,-0.35832,0.922016
6.89,108.026,11.38,2.93889,5,0.146747,-0.360742,0.921049
6.9,108.131,11.3945,2.91576,5,0.146874,-0.36316,0.920078
6.91,108.236,11.4085,2.89251,5,0.14699,-0.365574,0.919102
6.92,108.342,11.4222,2.86913,5,0.147096,-0.367985,0.918123
6.93,108.447,11.4356,2.84562,5,0.147192,-0.370391,0.917139
6.94,108.552,11.4486,2.82198,5,0.147277,-0.372794,0.916152
6.95,108.657,11.4613,2.79822,5,0.147351,-0.375192,0.91516
6.96,108.763,11.4736,2.77432,5,0.147415,-0.377586,0.914165
6.97,108.868,11.4856,2.75028,5,0.147468,-0.379975,0.913166
6.98,108.974,11.4972,2.72611,5,0.147511,-0.382359,0.912163
6.99,109.079,11.5085,2.70181,5,0.147543,-0.384739,0.911157
7,109.184,11.5194,2.67737,5,0.147564,-0.387114,0.910147
7.01,109.29,11.5299,2.65279,5,0.147574,-0.389484,0.909134
7.02,109.395,11.5401,2.62806,5,0.147574,-0.391849,0.908117
7.03,109.501,11.5499,2.6032,5,0.147563,-0.394209,0.907097
7.04,109.606,11.5594,2.5782,5,0.147542,-0.396563,0.906073
7.05,109.712,11.5685,2.55305,5,0.147509,-0.398912,0.905047
7.06,109.818,11.5772,2.52775,5,0.147466,-0.401256,0.904018
7.07,109.923,11.5856,2.50231,5,0.147412,-0.403593,0.902985
7.08,110.029,11.5935,2.47672,5,0.147348,-0.405925,0.90195
7.09,110.134,11.6012,2.45098,5,0.147273,-0.408251,0.900912
7.1,110.24,11.6084,2.42508,5,0.147187,-0.410571,0.899871
7.11,110.346,11.6153,2.39904,5,0.14709,-0.412885,0.898827
7.12,110.452,11.6218,2.37284,5,0.146983,-0.415193,0.897781
7.13,110.557,11.6279,2.34649,5,0.146865,-0.417494,0.896733
7.14,110.663,11.6337,2.31998,5,0.146736,-0.419789,0.895682
7.15,110.769,11.639,2.29331,5,0.146597,-0.422077,0.894629
7.16,110.875,11.644,2.26649,5,0.146447,-0.424358,0.893574
7.17,110.981,11.6486,2.2395,5,0.146286,-0.426632,0.892516
7.18,111.086,11.6528,2.21235,5,0.146115,-0.4289,0.891457
7.19,111.192,11.6567,2.18504,5,0.145934,-0.43116,0.890396
7.2,111.298,11.6601,2.15756,5,0.145741,-0.433413,0.889333
7.21,111.404,11.6632,2.12992,5,0.145539,-0.435659,0.888268
7.22,111.51,11.6659,2.10211,5,0.145326,-0.437897,0.887202
7.23,111.616,11.6682,2.07413,5,0.145102,-0.440127,0.886134
7.24,111.722,11.6701,2.04598,5,0.144868,-0.44235,0.885065
