time_ms, meas_time_ms, frame_id, lin_x_m, lin_y_m, lin_z_m, ang_h_rad, ang_p_rad, ang_s_rad, disc_index, player
11156.19560000, 11155.57046400, 5827, -0.140, -0.049, 0.336, 0.12115, -0.40881, 2.41229, 6, 1, 1
11158.19560000, 11157.48456800, 5828, -0.145, -0.048, 0.331, 0.06065, -0.37890, 2.45523, 6, 1, 1
11160.19560000, 11159.39964800, 5829, -0.144, -0.048, 0.332, 0.09277, -0.39801, 2.43205, 6, 1, 1
11162.19560000, 11161.31364800, 5830, -0.135, -0.051, 0.340, 0.10804, -0.38094, 2.42762, 6, 1, 1
11164.19560000, 11163.22824800, 5831, -0.123, -0.056, 0.353, 0.09579, -0.32797, 2.44602, 6, 1, 1
11165.19560000, 11165.14256800, 5832, -0.136, -0.051, 0.340, 0.16302, -0.42778, 2.38185, 6, 1, 1
11167.19560000, 11167.05762400, 5833, -0.167, -0.039, 0.309, 0.05004, -0.46495, 2.44957, 6, 1, 1
11169.19560000, 11168.97132800, 5834, -0.143, -0.048, 0.333, 0.04349, -0.35515, 2.47245, 6, 1, 1
11171.19560000, 11170.88654400, 5835, -0.156, -0.044, 0.321, 0.03751, -0.40760, 2.46793, 6, 1, 1
11173.19560000, 11172.80046400, 5836, -0.162, -0.042, 0.315, 0.03499, -0.41991, 2.46706, 6, 1, 1
11175.19560000, 11174.71546400, 5837, -0.173, -0.038, 0.304, 0.02245, -0.46602, 2.46713, 6, 1, 1
11177.19560000, 11176.62919200, 5838, -0.173, -0.038, 0.304, 0.02098, -0.46378, 2.46941, 6, 1, 1
11179.19560000, 11178.54343200, 5839, -0.163, -0.041, 0.314, 0.00164, -0.40689, 2.49053, 6, 1, 1
11181.19560000, 11180.45860000, 5840, -0.159, -0.043, 0.318, 0.05284, -0.42467, 2.45683, 6, 1, 1
11183.19560000, 11182.37252000, 5841, -0.160, -0.043, 0.317, 0.01588, -0.39482, 2.48571, 6, 1, 1
11185.19560000, 11184.28768000, 5842, -0.187, -0.033, 0.291, -0.02983, -0.48552, 2.50419, 6, 1, 1
11187.19560000, 11186.20184000, 5843, -0.167, -0.040, 0.311, 0.03890, -0.44312, 2.46512, 6, 1, 1
11188.19560000, 11188.11660000, 5844, -0.150, -0.046, 0.327, 0.08459, -0.40877, 2.44225, 6, 1, 1
11190.19560000, 11190.03035200, 5845, -0.157, -0.044, 0.320, 0.07388, -0.43120, 2.44644, 6, 1, 1
11192.19560000, 11191.94554400, 5846, -0.172, -0.038, 0.306, 0.06944, -0.50153, 2.43679, 6, 1, 1
11194.19560000, 11193.85940800, 5847, -0.165, -0.041, 0.313, 0.10345, -0.50757, 2.41168, 6, 1, 1
11196.19560000, 11195.77364800, 5848, -0.157, -0.043, 0.320, 0.11869, -0.48527, 2.40543, 6, 1, 1
11198.19560000, 11197.68886400, 5849, -0.160, -0.043, 0.318, 0.12476, -0.49684, 2.39840, 6, 1, 1
11200.19560000, 11199.60262400, 5850, -0.164, -0.041, 0.314, 0.11023, -0.49978, 2.40684, 6, 1, 1
11202.19560000, 11201.51752000, 5851, -0.167, -0.040, 0.311, 0.06924, -0.47197, 2.44252, 6, 1, 1
11204.19560000, 11203.43160000, 5852, -0.157, -0.044, 0.321, 0.09946, -0.45539, 2.42514, 6, 1, 1
11206.19560000, 11205.34648800, 5853, -0.157, -0.044, 0.322, 0.09050, -0.44820, 2.43240, 6, 1, 1
11208.19560000, 11207.26038400, 5854, -0.182, -0.035, 0.297, 0.04656, -0.53302, 2.44989, 6, 1, 1
11209.19560000, 11209.17546400, 5855, -0.160, -0.043, 0.319, 0.13093, -0.50360, 2.39484, 6, 1, 1
11211.19560000, 11211.08946400, 5856, -0.180, -0.036, 0.299, 0.04348, -0.51488, 2.45565, 6, 1, 1
11213.19560000, 11213.00468000, 5857, -0.171, -0.039, 0.308, 0.05773, -0.48531, 2.44923, 6, 1, 1
11215.19560000, 11214.91860000, 5858, -0.169, -0.040, 0.310, 0.07579, -0.47840, 2.43840, 6, 1, 1
11217.19560000, 11216.83343200, 5859, -0.167, -0.041, 0.312, 0.07948, -0.47581, 2.43765, 6, 1, 1
11219.19560000, 11218.74764800, 5860, -0.164, -0.042, 0.315, 0.06229, -0.44649, 2.45484, 6, 1, 1
11221.19560000, 11220.66256800, 5861, -0.156, -0.045, 0.323, 0.07598, -0.42670, 2.44952, 6, 1, 1
11223.19560000, 11222.57660000, 5862, -0.166, -0.041, 0.313, 0.11394, -0.50822, 2.40690, 6, 1, 1
11225.19560000, 11224.49127200, 5863, -0.165, -0.041, 0.314, 0.11439, -0.50104, 2.40838, 6, 1, 1
11227.19560000, 11226.40568000, 5864, -0.150, -0.047, 0.330, 0.09528, -0.40367, 2.44055, 6, 1, 1
11229.19560000, 11228.31946400, 5865, -0.166, -0.042, 0.314, 0.04653, -0.43709, 2.46847, 6, 1, 1
11231.19560000, 11230.23448800, 5866, -0.155, -0.046, 0.325, 0.08113, -0.41551, 2.44841, 6, 1, 1
11232.19560000, 11232.14927200, 5867, -0.156, -0.045, 0.324, 0.11700, -0.44415, 2.41957, 6, 1, 1
11234.19560000, 11234.06335200, 5868, -0.159, -0.044, 0.321, 0.12551, -0.47715, 2.40741, 6, 1, 1
11236.19560000, 11235.97752000, 5869, -0.163, -0.043, 0.317, 0.07738, -0.44659, 2.44519, 6, 1, 1
11238.19560000, 11237.89235200, 5870, -0.128, -0.056, 0.352, 0.13686, -0.35568, 2.42762, 6, 1, 1
11240.19560000, 11239.80662400, 5871, -0.182, -0.036, 0.299, 0.04676, -0.51170, 2.45665, 6, 1, 1
11242.19560000, 11241.72143200, 5872, -0.167, -0.042, 0.314, 0.07413, -0.45702, 2.44718, 6, 1, 1
11244.19560000, 11243.63568000, 5873, -0.147, -0.049, 0.333, 0.10940, -0.40116, 2.43663, 6, 1, 1
11246.19560000, 11245.55038400, 5874, -0.161, -0.044, 0.320, 0.02459, -0.39366, 2.49203, 6, 1, 1
11248.19560000, 11247.46443200, 5875, -0.179, -0.038, 0.302, 0.02574, -0.47355, 2.47891, 6, 1, 1
11250.19560000, 11249.37862400, 5876, -0.172, -0.040, 0.309, 0.08497, -0.49151, 2.43451, 6, 1, 1
11252.19560000, 11251.29343200, 5877, -0.171, -0.041, 0.311, 0.01938, -0.42257, 2.49100, 6, 1, 1
11254.19560000, 11253.20835200, 5878, -0.166, -0.043, 0.315, -0.00537, -0.39213, 2.51110, 6, 1, 1
11255.19560000, 11255.12256800, 5879, -0.154, -0.047, 0.328, 0.04882, -0.37987, 2.48208, 6, 1, 1
11257.19560000, 11257.03727200, 5880, -0.176, -0.039, 0.306, 0.06364, -0.48139, 2.45451, 6, 1, 1
11259.19560000, 11258.95148800, 5881, -0.174, -0.040, 0.308, 0.05696, -0.46606, 2.46024, 6, 1, 1
11261.19560000, 11260.86543200, 5882, -0.174, -0.040, 0.308, -0.05074, -0.39264, 2.54054, 6, 1, 1
11263.19560000, 11262.78035200, 5883, -0.169, -0.042, 0.313, -0.01301, -0.39435, 2.51899, 6, 1, 1
11265.19560000, 11264.69446400, 5884, -0.144, -0.051, 0.337, 0.10144, -0.37090, 2.45133, 6, 1, 1
11267.19560000, 11266.60930400, 5885, -0.173, -0.041, 0.310, -0.01088, -0.40249, 2.51585, 6, 1, 1
11269.19560000, 11268.52356800, 5886, -0.175, -0.040, 0.308, -0.01401, -0.41493, 2.51445, 6, 1, 1
11271.19560000, 11270.43835200, 5887, -0.143, -0.052, 0.339, -0.02365, -0.30134, 2.53634, 6, 1, 1
11273.19560000, 11272.35270400, 5888, -0.173, -0.041, 0.310, -0.04987, -0.38601, 2.54079, 6, 1, 1
11275.19560000, 11274.26732800, 5889, -0.170, -0.043, 0.313, 0.00878, -0.39905, 2.50356, 6, 1, 1
11276.19560000, 11276.18138400, 5890, -0.192, -0.035, 0.292, -0.00154, -0.49908, 2.49634, 6, 1, 1
11278.19560000, 11278.09570400, 5891, -0.174, -0.041, 0.309, -0.05195, -0.38991, 2.54064, 6, 1, 1
11280.19560000, 11280.01046400, 5892, -0.177, -0.040, 0.306, -0.04134, -0.40310, 2.53460, 6, 1, 1
11282.19560000, 11281.92460000, 5893, -0.185, -0.037, 0.299, -0.05285, -0.42340, 2.53921, 6, 1, 1
11284.19560000, 11283.83952000, 5894, -0.168, -0.044, 0.316, -0.01019, -0.37678, 2.51654, 6, 1, 1
11286.19560000, 11285.75356800, 5895, -0.161, -0.046, 0.322, 0.02456, -0.37758, 2.49548, 6, 1, 1
11288.19560000, 11287.66838400, 5896, -0.169, -0.043, 0.314, -0.04875, -0.36973, 2.54135, 6, 1, 1
11290.19560000, 11289.58281600, 5897, -0.177, -0.041, 0.306, -0.03277, -0.40368, 2.52842, 6, 1, 1
11292.19560000, 11291.49738400, 5898, -0.172, -0.043, 0.312, -0.02815, -0.38365, 2.52671, 6, 1, 1
11294.19560000, 11293.41156800, 5899, -0.158, -0.048, 0.326, -0.01285, -0.34108, 2.52377, 6, 1, 1
11296.19560000, 11295.32643200, 5900, -0.177, -0.041, 0.307, -0.13646, -0.35420, 2.59610, 6, 1, 1
11298.19560000, 11297.24064800, 5901, -0.172, -0.043, 0.312, 0.00474, -0.40614, 2.50315, 6, 1, 1
11299.19560000, 11299.15532800, 5902, -0.162, -0.047, 0.322, -0.00243, -0.35584, 2.51583, 6, 1, 1
11301.19560000, 11301.06943200, 5903, -0.169, -0.044, 0.315, -0.06271, -0.34718, 2.55337, 6, 1, 1
11303.19560000, 11302.98438400, 5904, -0.166, -0.045, 0.318, 0.02249, -0.38604, 2.49531, 6, 1, 1
11305.19560000, 11304.89838400, 5905, -0.179, -0.041, 0.306, 0.00749, -0.43470, 2.49918, 6, 1, 1
11307.19560000, 11306.81270400, 5906, -0.160, -0.048, 0.325, 0.02020, -0.35412, 2.50378, 6, 1, 1
11309.19560000, 11308.72762400, 5907, -0.170, -0.044, 0.315, -0.02370, -0.36576, 2.52854, 6, 1, 1
11311.19560000, 11310.64143200, 5908, -0.168, -0.045, 0.317, 0.03805, -0.40236, 2.48813, 6, 1, 1
11313.19560000, 11312.55660000, 5909, -0.156, -0.050, 0.329, 0.02725, -0.35256, 2.50131, 6, 1, 1
11315.19560000, 11314.47052000, 5910, -0.165, -0.046, 0.321, 0.00853, -0.36813, 2.51194, 6, 1, 1
11317.19560000, 11316.38552000, 5911, -0.176, -0.042, 0.310, 0.00755, -0.41054, 2.50515, 6, 1, 1
11319.19560000, 11318.29964800, 5912, -0.161, -0.048, 0.325, 0.00793, -0.35349, 2.51387, 6, 1, 1
11321.19560000, 11320.21389600, 5913, -0.184, -0.040, 0.303, -0.08317, -0.39135, 2.56461, 6, 1, 1
11322.19560000, 11322.12884000, 5914, -0.169, -0.045, 0.317, -0.01516, -0.36802, 2.52630, 6, 1, 1
11324.19560000, 11324.04254400, 5915, -0.168, -0.046, 0.318, 0.01344, -0.37856, 2.50770, 6, 1, 1
11326.19560000, 11325.95762400, 5916, -0.160, -0.049, 0.326, 0.03575, -0.36394, 2.49596, 6, 1, 1
11328.19560000, 11327.87243200, 5917, -0.165, -0.047, 0.322, 0.02609, -0.37592, 2.49887, 6, 1, 1
11330.19560000, 11329.78662400, 5918, -0.160, -0.049, 0.326, 0.03707, -0.36706, 2.49425, 6, 1, 1
11332.19560000, 11331.70040800, 5919, -0.192, -0.038, 0.296, -0.04230, -0.43472, 2.53590, 6, 1, 1
11334.19560000, 11333.61548800, 5920, -0.183, -0.041, 0.305, -0.00807, -0.42167, 2.51702, 6, 1, 1
11336.19560000, 11335.52948800, 5921, -0.174, -0.044, 0.314, -0.01113, -0.38137, 2.52305, 6, 1, 1
11338.19560000, 11337.44443200, 5922, -0.169, -0.047, 0.319, -0.05213, -0.34732, 2.55277, 6, 1, 1
11340.19560000, 11339.35838400, 5923, -0.184, -0.041, 0.304, 0.00803, -0.43156, 2.50311, 6, 1, 1
11342.19560000, 11341.27356800, 5924, -0.183, -0.041, 0.306, 0.01803, -0.43289, 2.49746, 6, 1, 1
11343.19560000, 11343.18738400, 5925, -0.170, -0.046, 0.319, 0.03336, -0.38603, 2.49477, 6, 1, 1
11345.19560000, 11345.10256800, 5926, -0.211, -0.032, 0.279, -0.13616, -0.47081, 2.59491, 6, 1, 1
11347.19560000, 11347.01643200, 5927, -0.190, -0.039, 0.299, -0.08051, -0.40665, 2.56114, 6, 1, 1
11349.19560000, 11348.93143200, 5928, -0.175, -0.045, 0.314, -0.01942, -0.37268, 2.52766, 6, 1, 1
11351.19560000, 11350.84546400, 5929, -0.195, -0.038, 0.295, -0.11071, -0.40340, 2.58089, 6, 1, 1
11353.19560000, 11352.76035200, 5930, -0.188, -0.040, 0.302, -0.01643, -0.43074, 2.51887, 6, 1, 1
11355.19560000, 11354.67448800, 5931, -0.166, -0.049, 0.324, -0.02941, -0.33955, 2.53960, 6, 1, 1
11357.19560000, 11356.58860000, 5932, -0.187, -0.041, 0.303, -0.09263, -0.38034, 2.57539, 6, 1, 1
11359.19560000, 11358.50352000, 5933, -0.186, -0.042, 0.305, -0.07019, -0.38422, 2.56077, 6, 1, 1
11361.19560000, 11360.41760000, 5934, -0.182, -0.043, 0.309, -0.03031, -0.39302, 2.53798, 6, 1, 1
11363.19560000, 11362.33189600, 5935, -0.166, -0.049, 0.324, 0.00505, -0.35686, 2.52120, 6, 1, 1
11365.19560000, 11364.24643200, 5936, -0.174, -0.046, 0.318, 0.04882, -0.40514, 2.48795, 6, 1, 1
11366.19560000, 11366.16078400, 5937, -0.184, -0.043, 0.308, 0.00452, -0.41427, 2.51427, 6, 1, 1
11368.19560000, 11368.07556800, 5938, -0.173, -0.047, 0.319, 0.02382, -0.38537, 2.50610, 6, 1, 1
11370.19560000, 11369.98968000, 5939, -0.179, -0.045, 0.314, -0.01995, -0.38208, 2.53499, 6, 1, 1
11372.19560000, 11371.90464800, 5940, -0.191, -0.041, 0.302, -0.03762, -0.41389, 2.54254, 6, 1, 1
11374.19560000, 11373.81927200, 5941, -0.186, -0.043, 0.307, 0.02864, -0.43015, 2.49779, 6, 1, 1
11376.19560000, 11375.73360000, 5942, -0.181, -0.044, 0.312, 0.08652, -0.46568, 2.45328, 6, 1, 1
11378.19560000, 11377.64754400, 5943, -0.178, -0.046, 0.316, 0.02183, -0.39306, 2.50822, 6, 1, 1
11380.19560000, 11379.56252000, 5944, -0.174, -0.047, 0.319, 0.09109, -0.44170, 2.45592, 6, 1, 1
11382.19560000, 11381.47662400, 5945, -0.184, -0.044, 0.310, 0.06102, -0.44564, 2.47844, 6, 1, 1
11384.19560000, 11383.39164800, 5946, -0.183, -0.044, 0.311, 0.09051, -0.46876, 2.45263, 6, 1, 1
11386.19560000, 11385.30562400, 5947, -0.193, -0.041, 0.302, -0.00813, -0.42910, 2.52544, 6, 1, 1
11388.19560000, 11387.22068000, 5948, -0.186, -0.044, 0.309, -0.09258, -0.36575, 2.58373, 6, 1, 1
11389.19560000, 11389.13448800, 5949, -0.198, -0.040, 0.298, -0.07264, -0.41342, 2.56728, 6, 1, 1
11391.19560000, 11391.04956800, 5950, -0.196, -0.040, 0.299, -0.05100, -0.41695, 2.55512, 6, 1, 1
11393.19560000, 11392.96343200, 5951, -0.202, -0.038, 0.294, -0.10496, -0.40842, 2.59067, 6, 1, 1
11395.19560000, 11394.87862400, 5952, -0.184, -0.045, 0.313, -0.14128, -0.33208, 2.61700, 6, 1, 1
11397.19560000, 11396.79235200, 5953, -0.179, -0.047, 0.317, -0.10388, -0.32688, 2.59721, 6, 1, 1
11399.19560000, 11398.70676000, 5954, -0.173, -0.049, 0.324, -0.07646, -0.31468, 2.58263, 6, 1, 1
11401.19560000, 11400.62146400, 5955, -0.189, -0.044, 0.308, -0.07935, -0.36104, 2.58148, 6, 1, 1
11403.19560000, 11402.53638400, 5956, -0.167, -0.052, 0.330, -0.04528, -0.30793, 2.56831, 6, 1, 1
11405.19560000, 11404.45062400, 5957, -0.173, -0.049, 0.324, -0.04175, -0.33363, 2.56461, 6, 1, 1
11407.19560000, 11406.36456800, 5958, -0.196, -0.041, 0.302, -0.03276, -0.40733, 2.55019, 6, 1, 1
11409.19560000, 11408.27956800, 5959, -0.205, -0.038, 0.294, 0.00914, -0.47262, 2.51559, 6, 1, 1
11410.19560000, 11410.19389600, 5960, -0.208, -0.037, 0.291, 0.01459, -0.49701, 2.51005, 6, 1, 1
11412.19560000, 11412.10784000, 5961, -0.210, -0.037, 0.290, 0.00752, -0.50141, 2.51492, 6, 1, 1
11414.19560000, 11414.02262400, 5962, -0.206, -0.038, 0.293, 0.00698, -0.48036, 2.51817, 6, 1, 1
11416.19560000, 11415.93764800, 5963, -0.198, -0.041, 0.301, 0.06305, -0.48809, 2.48006, 6, 1, 1
11418.19560000, 11417.85160000, 5964, -0.199, -0.041, 0.301, 0.01537, -0.44422, 2.52102, 6, 1, 1
11420.19560000, 11419.76656800, 5965, -0.188, -0.045, 0.312, -0.04442, -0.36617, 2.56853, 6, 1, 1
11422.19560000, 11421.68038400, 5966, -0.203, -0.040, 0.297, -0.02824, -0.43681, 2.55340, 6, 1, 1
11424.19560000, 11423.59532800, 5967, -0.220, -0.034, 0.281, 0.01374, -0.55311, 2.51074, 6, 1, 1
11426.19560000, 11425.50960000, 5968, -0.210, -0.038, 0.292, -0.03321, -0.45186, 2.55605, 6, 1, 1
11428.19560000, 11427.42364800, 5969, -0.191, -0.044, 0.310, 0.00291, -0.39851, 2.53870, 6, 1, 1
11430.19560000, 11429.33843200, 5970, -0.194, -0.043, 0.308, -0.03812, -0.38737, 2.56746, 6, 1, 1
11432.19560000, 11431.25256800, 5971, -0.199, -0.042, 0.303, -0.02093, -0.40165, 2.55746, 6, 1, 1
11433.19560000, 11433.16735200, 5972, -0.207, -0.039, 0.296, -0.09479, -0.39385, 2.60335, 6, 1, 1
11435.19560000, 11435.08181600, 5973, -0.204, -0.040, 0.299, -0.01903, -0.42991, 2.55080, 6, 1, 1
11437.19560000, 11436.99660000, 5974, -0.207, -0.039, 0.296, -0.04994, -0.42244, 2.57190, 6, 1, 1
11439.19560000, 11438.91038400, 5975, -0.199, -0.042, 0.304, -0.04559, -0.39008, 2.57465, 6, 1, 1
11441.19560000, 11440.82560000, 5976, -0.220, -0.035, 0.284, -0.08821, -0.44677, 2.59689, 6, 1, 1
11443.19560000, 11442.73938400, 5977, -0.215, -0.037, 0.290, -0.02711, -0.45940, 2.55627, 6, 1, 1
11445.19560000, 11444.65440800, 5978, -0.198, -0.043, 0.306, -0.00787, -0.40654, 2.55177, 6, 1, 1
11447.19560000, 11446.56856800, 5979, -0.221, -0.035, 0.284, -0.08224, -0.45824, 2.59571, 6, 1, 1
11449.19560000, 11448.48348800, 5980, -0.197, -0.043, 0.307, 0.04104, -0.42603, 2.51868, 6, 1, 1
11451.19560000, 11450.39746400, 5981, -0.214, -0.038, 0.292, -0.01796, -0.45579, 2.55650, 6, 1, 1
11453.19560000, 11452.31160000, 5982, -0.211, -0.039, 0.294, -0.01930, -0.44438, 2.55895, 6, 1, 1
11455.19560000, 11454.22643200, 5983, -0.196, -0.044, 0.310, -0.03378, -0.37879, 2.57808, 6, 1, 1
11456.19560000, 11456.14043200, 5984, -0.203, -0.042, 0.303, 0.00895, -0.42220, 2.54472, 6, 1, 1
11458.19560000, 11458.05548800, 5985, -0.204, -0.042, 0.302, 0.04370, -0.44953, 2.51910, 6, 1, 1
11460.19560000, 11459.96946400, 5986, -0.189, -0.047, 0.317, 0.08614, -0.42338, 2.49616, 6, 1, 1
11462.19560000, 11461.88456800, 5987, -0.202, -0.043, 0.304, 0.00670, -0.42119, 2.54987, 6, 1, 1
11464.19560000, 11463.79862400, 5988, -0.204, -0.042, 0.304, 0.01509, -0.42219, 2.54557, 6, 1, 1
11466.19560000, 11465.71335200, 5989, -0.211, -0.040, 0.297, -0.00654, -0.43164, 2.55896, 6, 1, 1
11468.19560000, 11467.62730400, 5990, -0.224, -0.036, 0.285, -0.05045, -0.46086, 2.58495, 6, 1, 1
11470.19560000, 11469.54240800, 5991, -0.209, -0.041, 0.300, -0.11550, -0.37291, 2.63255, 6, 1, 1
11472.19560000, 11471.45664800, 5992, -0.205, -0.043, 0.304, -0.12294, -0.35300, 2.63792, 6, 1, 1
11474.19560000, 11473.37152000, 5993, -0.217, -0.039, 0.293, -0.03957, -0.43031, 2.58048, 6, 1, 1
11476.19560000, 11475.28548800, 5994, -0.209, -0.041, 0.300, -0.02741, -0.39979, 2.57744, 6, 1, 1
11478.19560000, 11477.20046400, 5995, -0.219, -0.038, 0.291, -0.01517, -0.45992, 2.56476, 6, 1, 1
11479.19560000, 11479.11462400, 5996, -0.212, -0.041, 0.298, -0.10031, -0.38020, 2.62477, 6, 1, 1
11481.19560000, 11481.02870400, 5997, -0.213, -0.041, 0.298, -0.04224, -0.40794, 2.58683, 6, 1, 1
11483.19560000, 11482.94352000, 5998, -0.214, -0.040, 0.297, 0.03066, -0.45982, 2.53373, 6, 1, 1
11485.19560000, 11484.85760000, 5999, -0.220, -0.039, 0.292, -0.07111, -0.41604, 2.60505, 6, 1, 1
11487.19560000, 11486.77243200, 6000, -0.194, -0.048, 0.317, 0.05181, -0.40120, 2.53039, 6, 1, 1
11489.19560000, 11488.68648800, 6001, -0.216, -0.040, 0.296, 0.05001, -0.49627, 2.51746, 6, 1, 1
11491.19560000, 11490.60143200, 6002, -0.223, -0.038, 0.289, 0.03688, -0.50661, 2.52412, 6, 1, 1
11493.19560000, 11492.51568000, 6003, -0.231, -0.035, 0.282, -0.05894, -0.46853, 2.59653, 6, 1, 1
11495.19560000, 11494.43043200, 6004, -0.215, -0.041, 0.297, -0.00060, -0.43886, 2.56170, 6, 1, 1
11497.19560000, 11496.34456800, 6005, -0.208, -0.044, 0.304, -0.03712, -0.38443, 2.59349, 6, 1, 1
11499.19560000, 11498.25956800, 6006, -0.223, -0.038, 0.290, -0.03663, -0.44071, 2.58744, 6, 1, 1
11500.19560000, 11500.17362400, 6007, -0.230, -0.036, 0.284, -0.00643, -0.49194, 2.56117, 6, 1, 1
11502.19560000, 11502.08824800, 6008, -0.212, -0.043, 0.302, -0.01424, -0.40160, 2.57818, 6, 1, 1
11504.19560000, 11504.00256800, 6009, -0.213, -0.043, 0.301, -0.06060, -0.38181, 2.61068, 6, 1, 1
11506.19560000, 11505.91738400, 6010, -0.206, -0.045, 0.308, -0.01335, -0.38133, 2.58178, 6, 1, 1
11508.19560000, 11507.83148800, 6011, -0.205, -0.046, 0.310, -0.00326, -0.38222, 2.57434, 6, 1, 1
11510.19560000, 11509.74560000, 6012, -0.227, -0.038, 0.289, -0.07111, -0.42455, 2.61519, 6, 1, 1
11512.19560000, 11511.66046400, 6013, -0.201, -0.047, 0.313, 0.00325, -0.37749, 2.57310, 6, 1, 1
11514.19560000, 11513.57462400, 6014, -0.197, -0.049, 0.317, 0.02229, -0.36965, 2.56483, 6, 1, 1
11516.19560000, 11515.48960000, 6015, -0.199, -0.048, 0.316, 0.04067, -0.38616, 2.54958, 6, 1, 1
11518.19560000, 11517.40356800, 6016, -0.204, -0.047, 0.311, 0.03484, -0.39814, 2.55198, 6, 1, 1
11520.19560000, 11519.31840800, 6017, -0.205, -0.047, 0.311, -0.01722, -0.36834, 2.58821, 6, 1, 1
11522.19560000, 11521.23264800, 6018, -0.220, -0.042, 0.297, -0.03872, -0.41441, 2.59803, 6, 1, 1
11523.19560000, 11523.14727200, 6019, -0.245, -0.033, 0.274, -0.06415, -0.50361, 2.60621, 6, 1, 1
11525.19560000, 11525.06156800, 6020, -0.213, -0.044, 0.304, -0.00996, -0.39334, 2.58262, 6, 1, 1
11527.19560000, 11526.97562400, 6021, -0.237, -0.036, 0.281, -0.02091, -0.49844, 2.57851, 6, 1, 1
11529.19560000, 11528.89011200, 6022, -0.236, -0.037, 0.283, -0.10843, -0.43897, 2.64535, 6, 1, 1
11531.19560000, 11530.80462400, 6023, -0.221, -0.042, 0.297, -0.05223, -0.40136, 2.60910, 6, 1, 1
11533.19560000, 11532.71962400, 6024, -0.252, -0.032, 0.268, -0.12523, -0.49770, 2.65385, 6, 1, 1
11535.19560000, 11534.63370400, 6025, -0.240, -0.036, 0.280, -0.11960, -0.44071, 2.65393, 6, 1, 1
11537.19560000, 11536.54821600, 6026, -0.229, -0.040, 0.291, -0.07699, -0.42408, 2.62782, 6, 1, 1
11539.19560000, 11538.46238400, 6027, -0.242, -0.035, 0.278, -0.09124, -0.46424, 2.63465, 6, 1, 1
11541.19560000, 11540.37754400, 6028, -0.221, -0.043, 0.299, -0.05515, -0.38986, 2.61732, 6, 1, 1
11543.19560000, 11542.29148800, 6029, -0.225, -0.041, 0.295, 0.02126, -0.45681, 2.55856, 6, 1, 1
11545.19560000, 11544.20654400, 6030, -0.225, -0.041, 0.295, 0.03023, -0.47177, 2.55067, 6, 1, 1
11546.19560000, 11546.12052000, 6031, -0.232, -0.040, 0.289, -0.06200, -0.43527, 2.62049, 6, 1, 1
11548.19560000, 11548.03540800, 6032, -0.223, -0.043, 0.298, 0.02872, -0.44546, 2.55823, 6, 1, 1
11550.19560000, 11549.94964800, 6033, -0.219, -0.044, 0.302, 0.05422, -0.44968, 2.53990, 6, 1, 1
11552.19560000, 11551.86448800, 6034, -0.221, -0.044, 0.300, 0.04393, -0.45000, 2.54542, 6, 1, 1
11554.19560000, 11553.77852000, 6035, -0.211, -0.047, 0.310, 0.07901, -0.43803, 2.52738, 6, 1, 1
11556.19560000, 11555.69324800, 6036, -0.231, -0.041, 0.292, 0.04294, -0.49101, 2.54266, 6, 1, 1
11558.19560000, 11557.60738400, 6037, -0.225, -0.043, 0.298, 0.02262, -0.43967, 2.56491, 6, 1, 1
11560.19560000, 11559.52143200, 6038, -0.235, -0.040, 0.288, 0.00708, -0.46920, 2.57086, 6, 1, 1
11562.19560000, 11561.43640800, 6039, -0.231, -0.041, 0.292, -0.08822, -0.40666, 2.63754, 6, 1, 1
11564.19560000, 11563.35052000, 6040, -0.220, -0.045, 0.303, -0.08387, -0.36344, 2.63942, 6, 1, 1
11566.19560000, 11565.26556800, 6041, -0.250, -0.035, 0.275, -0.14738, -0.44735, 2.67718, 6, 1, 1
11567.19560000, 11567.17960000, 6042, -0.239, -0.039, 0.285, -0.10874, -0.42133, 2.65350, 6, 1, 1
11569.19560000, 11569.09464800, 6043, -0.225, -0.044, 0.299, -0.09692, -0.37411, 2.65034, 6, 1, 1
11571.19560000, 11571.00856800, 6044, -0.244, -0.038, 0.281, -0.12421, -0.43749, 2.66367, 6, 1, 1
11573.19560000, 11572.92348800, 6045, -0.236, -0.040, 0.289, -0.11197, -0.40441, 2.65718, 6, 1, 1
11575.19560000, 11574.83738400, 6046, -0.230, -0.043, 0.295, -0.04307, -0.41155, 2.61559, 6, 1, 1
11577.19560000, 11576.75170400, 6047, -0.232, -0.042, 0.293, -0.13987, -0.37608, 2.67721, 6, 1, 1
11579.19560000, 11578.66662400, 6048, -0.222, -0.046, 0.303, -0.05389, -0.37997, 2.62468, 6, 1, 1
11581.19560000, 11580.58089600, 6049, -0.203, -0.052, 0.321, -0.00425, -0.33439, 2.59890, 6, 1, 1
11583.19560000, 11582.49548800, 6050, -0.226, -0.045, 0.300, -0.03404, -0.40108, 2.60898, 6, 1, 1
11585.19560000, 11584.40997600, 6051, -0.222, -0.046, 0.304, -0.01062, -0.39663, 2.59617, 6, 1, 1
11587.19560000, 11586.32462400, 6052, -0.210, -0.050, 0.316, 0.00815, -0.36516, 2.58865, 6, 1, 1
11589.19560000, 11588.23843200, 6053, -0.236, -0.042, 0.291, -0.01074, -0.45390, 2.58908, 6, 1, 1
11590.19560000, 11590.15360000, 6054, -0.221, -0.047, 0.305, 0.02860, -0.41200, 2.57078, 6, 1, 1
