time_elapsed,pos_x,pos_y,pos_z,disc_state,orient_x,orient_y,orient_z
7.24,109.563,7.12035,3.81909,5,0.0547036,-0.553604,0.830982
7.25,109.661,7.09797,3.78508,5,0.0538429,-0.555542,0.829743
7.26,109.759,7.07513,3.75083,5,0.052974,-0.557467,0.828507
7.27,109.856,7.05185,3.71633,5,0.0520969,-0.559378,0.827274
7.28,109.954,7.02812,3.68158,5,0.051212,-0.561274,0.826044
7.29,110.052,7.00394,3.64659,5,0.0503194,-0.563156,0.824817
7.3,110.15,6.97931,3.61134,5,0.0494192,-0.565023,0.823594
7.31,110.247,6.95422,3.57585,5,0.0485117,-0.566876,0.822373
7.32,110.345,6.92868,3.5401,5,0.0475969,-0.568715,0.821157
7.33,110.442,6.90269,3.5041,5,0.0466751,-0.570538,0.819944
7.34,110.54,6.87625,3.46784,5,0.0457465,-0.572347,0.818734
7.35,110.637,6.84935,3.43132,5,0.0448113,-0.574141,0.817529
7.36,110.734,6.822,3.39455,5,0.0438696,-0.57592,0.816328
7.37,110.831,6.79419,3.35752,5,0.0429216,-0.577684,0.815131
7.38,110.929,6.76593,3.32022,5,0.0419676,-0.579433,0.813939
7.39,111.026,6.73722,3.28267,5,0.0410077,-0.581167,0.812751
7.4,111.123,6.70804,3.24485,5,0.0400421,-0.582885,0.811567
7.41,111.22,6.67841,3.20676,5,0.039071,-0.584589,0.810389
7.42,111.317,6.64833,3.16841,5,0.0380946,-0.586276,0.809215
7.43,111.414,6.61778,3.12979,5,0.0371131,-0.587949,0.808046
7.44,111.51,6.58678,3.09091,5,0.0361268,-0.589606,0.806883
7.45,111.607,6.55532,3.05175,5,0.0351358,-0.591247,0.805725
7.46,111.704,6.5234,3.01232,5,0.0341403,-0.592873,0.804572
7.47,111.8,6.49103,2.97262,5,0.0331406,-0.594483,0.803425
7.48,111.897,6.45819,2.93264,5,0.0321368,-0.596078,0.802283
7.49,111.993,6.4249,2.89239,5,0.0311292,-0.597657,0.801147
7.5,112.089,6.39115,2.85187,5,0.0301181,-0.59922,0.800018
7.51,112.186,6.35693,2.81106,5,0.0291035,-0.600767,0.798894
7.52,112.282,6.32226,2.76998,5,0.0280857,-0.602299,0.797777
7.53,112.378,6.28713,2.72861,5,0.027065,-0.603814,0.796666
7.54,112.474,6.25154,2.68697,5,0.0260416,-0.605314,0.795561
7.55,112.57,6.21549,2.64504,5,0.0250156,-0.606797,0.794463
7.56,112.666,6.17898,2.60283,5,0.0239874,-0.608265,0.793371
7.57,112.762,6.14201,2.56033,5,0.0229571,-0.609717,0.792287
7.58,112.857,6.10458,2.51755,5,0.021925,-0.611152,0.791209
7.59,112.953,6.06669,2.47448,5,0.0208912,-0.612572,0.790139
7.6,113.048,6.02834,2.43112,5,0.0198561,-0.613976,0.789075
7.61,113.144,5.98953,2.38747,5,0.0188198,-0.615363,0.788019
7.62,113.239,5.95026,2.34353,5,0.0177826,-0.616735,0.78697
7.63,113.334,5.91052,2.2993,5,0.0167447,-0.61809,0.785929
7.64,113.43,5.87033,2.25478,5,0.0157063,-0.619429,0.784895
7.65,113.525,5.82968,2.20996,5,0.0146677,-0.620752,0.783869
7.66,113.62,5.78857,2.16485,5,0.0136291,-0.62206,0.782851
7.67,113.715,5.747,2.11944,5,0.0125907,-0.623351,0.781841
7.68,113.809,5.70496,2.07374,5,0.0115528,-0.624625,0.780839
7.69,113.904,5.66247,2.02773,5,0.0105156,-0.625884,0.779845
7.7,113.999,5.61952,1.98143,5,0.00947939,-0.627127,0.778859
7.71,114.093,5.57611,1.93483,5,0.00844429,-0.628354,0.777882
7.72,114.188,5.53224,1.88793,5,0.00741061,-0.629564,0.776913
7.73,114.282,5.48791,1.84072,5,0.00637856,-0.630759,0.775953
7.74,114.376,5.44312,1.79321,5,0.00534839,-0.631938,0.775001
7.75,114.47,5.39788,1.7454,5,0.00432034,-0.6331,0.774058
7.76,114.564,5.35217,1.69728,5,0.00329463,-0.634247,0.773124
7.77,114.658,5.30601,1.64886,5,0.00227151,-0.635377,0.772198
7.78,114.752,5.25939,1.60013,5,0.0012512,-0.636492,0.771282
7.79,114.846,5.21231,1.55109,4,0.000233948,-0.637591,0.770375
7.8,114.939,5.16478,1.50175,4,-0.000780023,-0.638674,0.769477
7.81,115.033,5.11678,1.45209,4,-0.00179047,-0.639741,0.768588
7.82,115.126,5.06833,1.40213,4,-0.00279717,-0.640792,0.767709
7.83,115.219,5.01943,1.35185,4,-0.00379988,-0.641828,0.766839
7.84,115.313,4.97007,1.30126,4,-0.00479837,-0.642848,0.765979
7.85,115.406,4.92025,1.25036,4,-0.0057924,-0.643852,0.765128
7.86,115.498,4.86998,1.19914,4,-0.00678174,-0.644841,0.764287
7.87,115.591,4.81925,1.14762,4,-0.00776616,-0.645814,0.763455
7.88,115.684,4.76807,1.09577,4,-0.00874542,-0.646771,0.762634
7.89,115.777,4.71643,1.04361,4,-0.0097193,-0.647714,0.761822
7.9,115.869,4.66434,0.991136,4,-0.0106876,-0.64864,0.76102
7.91,115.961,4.6118,0.938343,4,-0.01165,-0.649551,0.760228
7.92,116.054,4.5588,0.885232,4,-0.0126063,-0.650447,0.759447
7.93,116.146,4.50536,0.831802,4,-0.0135563,-0.651328,0.758675
7.94,116.238,4.45146,0.778053,4,-0.0144998,-0.652193,0.757914
7.95,116.33,4.39711,0.723984,4,-0.0154366,-0.653044,0.757163
7.96,116.422,4.34231,0.669595,4,-0.0163663,-0.653879,0.756422
7.97,116.513,4.28705,0.614885,4,-0.0172889,-0.654699,0.755692
7.98,116.605,4.23135,0.559852,4,-0.018204,-0.655504,0.754972
7.99,116.696,4.1752,0.504498,4,-0.0191114,-0.656295,0.754263
8,116.787,4.1186,0.448821,4,-0.020011,-0.65707,0.753564
8.01,116.879,4.06155,0.39282,4,-0.0209025,-0.657831,0.752875
8.02,116.97,4.00406,0.336495,4,-0.0217856,-0.658577,0.752198
8.03,117.061,3.94612,0.279846,4,-0.0226602,-0.659309,0.751531
8.04,117.151,3.88773,0.222872,4,-0.0235261,-0.660026,0.750875
8.05,117.242,3.8289,0.165573,4,-0.024383,-0.660728,0.750229
8.06,117.332,3.76962,0.107947,4,-0.0252307,-0.661416,0.749594
8.07,117.423,3.70989,0.0499956,4,-0.026069,-0.66209,0.748971
8.08,117.513,3.64972,-0.00828292,0,-0.0268977,-0.66275,0.748358
